Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0009615,response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-21,8.7,15,28160,369,297,34,11,1.8,665|684|2268|2537|2635|3433|3434|3437|3665|3669|4599|4600|4938|4940|6351|6352|6375|8519|9636|10346|11035|23586|30009|51191|55337|64108|64135|79132|79594|81030|85363|91543|255520|100507436,BNIP3L|BST2|FGR|IFI6|GBP3|IFIT2|IFIT1|IFIT3|IRF7|ISG20|MX1|MX2|OAS1|OAS3|CCL4|CCL5|XCL1|IFITM1|ISG15|TRIM22|RIPK3|DDX58|TBX21|HERC5|SHFL|RTP4|IFIH1|DHX58|MUL1|ZBP1|TRIM5|RSAD2|ELMOD2|MICA,-18
MyList,GO Biological Processes,19,GO:0002831,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-21,9.3,16,28160,327,297,32,11,1.8,2|1535|2268|3133|3430|3434|3665|3822|3824|4938|4940|6352|7294|7305|8767|9437|9636|11126|11274|23586|51191|56339|79132|79594|81030|85363|117157|149628|255520|259197|100507436|100528032,A2M|CYBA|FGR|HLA-E|IFI35|IFIT1|IRF7|KLRC2|KLRD1|OAS1|OAS3|CCL5|TXK|TYROBP|RIPK2|NCR1|ISG15|CD160|USP18|DDX58|HERC5|METTL3|DHX58|MUL1|ZBP1|TRIM5|SH2D1B|PYHIN1|ELMOD2|NCR3|MICA|KLRC4-KLRK1,-18
MyList,GO Biological Processes,19,GO:0051607,defense response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-20,10,16,28160,267,297,29,9.8,1.7,665|684|2537|2635|3433|3434|3437|3665|3669|4599|4600|4938|4940|8519|9636|10346|11035|23586|51191|55337|64108|64135|79132|79594|81030|85363|91543|255520|100507436,BNIP3L|BST2|IFI6|GBP3|IFIT2|IFIT1|IFIT3|IRF7|ISG20|MX1|MX2|OAS1|OAS3|IFITM1|ISG15|TRIM22|RIPK3|DDX58|HERC5|SHFL|RTP4|IFIH1|DHX58|MUL1|ZBP1|TRIM5|RSAD2|ELMOD2|MICA,-17
MyList,GO Biological Processes,19,GO:0140546,defense response to symbiont,19_GO:0044419 biological process involved in interspecies interaction between organisms,-20,10,16,28160,267,297,29,9.8,1.7,665|684|2537|2635|3433|3434|3437|3665|3669|4599|4600|4938|4940|8519|9636|10346|11035|23586|51191|55337|64108|64135|79132|79594|81030|85363|91543|255520|100507436,BNIP3L|BST2|IFI6|GBP3|IFIT2|IFIT1|IFIT3|IRF7|ISG20|MX1|MX2|OAS1|OAS3|IFITM1|ISG15|TRIM22|RIPK3|DDX58|HERC5|SHFL|RTP4|IFIH1|DHX58|MUL1|ZBP1|TRIM5|RSAD2|ELMOD2|MICA,-17
MyList,GO Biological Processes,19,GO:0045088,regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-19,11,16,28160,218,297,26,8.8,1.6,2|2268|3133|3430|3665|3822|3824|4938|4940|6352|7294|7305|9437|9636|11126|11274|56339|79132|79594|81030|85363|117157|149628|259197|100507436|100528032,A2M|FGR|HLA-E|IFI35|IRF7|KLRC2|KLRD1|OAS1|OAS3|CCL5|TXK|TYROBP|NCR1|ISG15|CD160|USP18|METTL3|DHX58|MUL1|ZBP1|TRIM5|SH2D1B|PYHIN1|NCR3|MICA|KLRC4-KLRK1,-16
MyList,Reactome Gene Sets,6,R-HSA-909733,Interferon alpha/beta signaling,,-18,23,19,28160,70,297,17,5.7,1.3,684|2537|3133|3430|3433|3434|3437|3665|3669|4599|4600|4938|4940|8519|9636|11274|91543,BST2|IFI6|HLA-E|IFI35|IFIT2|IFIT1|IFIT3|IRF7|ISG20|MX1|MX2|OAS1|OAS3|IFITM1|ISG15|USP18|RSAD2,-15
MyList,Reactome Gene Sets,6,R-HSA-913531,Interferon Signaling,,-18,11,15,28160,199,297,24,8.1,1.6,567|684|2537|2635|3133|3430|3433|3434|3437|3665|3669|4599|4600|4938|4940|8519|9636|10346|10475|11274|23586|51191|85363|91543,B2M|BST2|IFI6|GBP3|HLA-E|IFI35|IFIT2|IFIT1|IFIT3|IRF7|ISG20|MX1|MX2|OAS1|OAS3|IFITM1|ISG15|TRIM22|TRIM38|USP18|DDX58|HERC5|TRIM5|RSAD2,-15
MyList,GO Biological Processes,19,GO:0031347,regulation of defense response,19_GO:0050896 response to stimulus,-17,5.8,12,28160,625,297,38,13,1.9,2|241|1535|2268|3133|3430|3434|3603|3665|3822|3824|4814|4938|4940|6352|6375|7132|7294|7305|7538|8767|9437|9636|11126|11274|23586|51191|56339|79132|79594|81030|85363|117157|149628|255520|259197|100507436|100528032,A2M|ALOX5AP|CYBA|FGR|HLA-E|IFI35|IFIT1|IL16|IRF7|KLRC2|KLRD1|NINJ1|OAS1|OAS3|CCL5|XCL1|TNFRSF1A|TXK|TYROBP|ZFP36|RIPK2|NCR1|ISG15|CD160|USP18|DDX58|HERC5|METTL3|DHX58|MUL1|ZBP1|TRIM5|SH2D1B|PYHIN1|ELMOD2|NCR3|MICA|KLRC4-KLRK1,-14
MyList,Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-16,5,11,28160,715,297,38,13,1.9,567|684|1154|2353|2537|2635|3133|3430|3433|3434|3437|3603|3665|3669|4599|4600|4938|4940|5291|5608|6285|6351|6352|7132|8519|8740|8764|8767|8835|9636|10346|10475|11274|23586|51191|51231|85363|91543,B2M|BST2|CISH|FOS|IFI6|GBP3|HLA-E|IFI35|IFIT2|IFIT1|IFIT3|IL16|IRF7|ISG20|MX1|MX2|OAS1|OAS3|PIK3CB|MAP2K6|S100B|CCL4|CCL5|TNFRSF1A|IFITM1|TNFSF14|TNFRSF14|RIPK2|SOCS2|ISG15|TRIM22|TRIM38|USP18|DDX58|HERC5|VRK3|TRIM5|RSAD2,-13
MyList,Reactome Gene Sets,6,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,,-14,13,14,28160,132,297,18,6.1,1.4,567|3133|3804|3811|3812|3820|3824|7305|8519|9437|10219|11126|11314|29990|117157|259197|100507436|100528032,B2M|HLA-E|KIR2DL3|KIR3DL1|KIR3DL2|KLRB1|KLRD1|TYROBP|IFITM1|NCR1|KLRG1|CD160|CD300A|PILRB|SH2D1B|NCR3|MICA|KLRC4-KLRK1,-12
MyList,GO Biological Processes,19,GO:0050778,positive regulation of immune response,19_GO:0002376 immune system process,-14,5.3,11,28160,576,297,32,11,1.8,2|567|719|1240|1535|2207|2268|3133|3430|3493|3665|3822|3824|5590|6352|6375|7294|7305|7462|8767|10616|11126|11314|30009|53347|81030|85363|91543|117157|149628|259197|100528032,A2M|B2M|C3AR1|CMKLR1|CYBA|FCER1G|FGR|HLA-E|IFI35|IGHA1|IRF7|KLRC2|KLRD1|PRKCZ|CCL5|XCL1|TXK|TYROBP|LAT2|RIPK2|RBCK1|CD160|CD300A|TBX21|UBASH3A|ZBP1|TRIM5|RSAD2|SH2D1B|PYHIN1|NCR3|KLRC4-KLRK1,-11
MyList,GO Biological Processes,19,GO:0048525,negative regulation of viral process,19_GO:0016032 viral process,-13,15,14,28160,92,297,15,5.1,1.3,684|3434|3669|4061|4599|4938|4940|6352|7538|8519|9636|55337|64135|85363|91543,BST2|IFIT1|ISG20|LY6E|MX1|OAS1|OAS3|CCL5|ZFP36|IFITM1|ISG15|SHFL|IFIH1|TRIM5|RSAD2,-11
MyList,GO Biological Processes,19,GO:0050792,regulation of viral process,19_GO:0016032 viral process,-13,10,12,28160,164,297,18,6.1,1.4,684|3434|3669|4061|4599|4938|4940|6352|6993|7538|8519|9636|10346|10475|55337|64135|85363|91543,BST2|IFIT1|ISG20|LY6E|MX1|OAS1|OAS3|CCL5|DYNLT1|ZFP36|IFITM1|ISG15|TRIM22|TRIM38|SHFL|IFIH1|TRIM5|RSAD2,-10
MyList,GO Biological Processes,19,GO:0002764,immune response-regulating signaling pathway,19_GO:0002376 immune system process,-13,5.6,10,28160,472,297,28,9.4,1.7,719|1240|1535|2207|2268|3430|3493|3665|3822|3824|4814|4938|4940|5608|7294|7305|7462|8767|10616|11126|11314|23586|53347|56927|64135|79132|91543|259197,C3AR1|CMKLR1|CYBA|FCER1G|FGR|IFI35|IGHA1|IRF7|KLRC2|KLRD1|NINJ1|OAS1|OAS3|MAP2K6|TXK|TYROBP|LAT2|RIPK2|RBCK1|CD160|CD300A|DDX58|UBASH3A|GPR108|IFIH1|DHX58|RSAD2|NCR3,-10
