_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-12.978563268826177,GO:0016569,M1,1,0,GO Biological Processes,19,covalent chromatin modification,19_GO:0008152 metabolic process,-12.978563268826177,4.3236603715645625,9.89516906978743,28160,481,501,37,7.385229540918163,1.1684315183242469,1387|1642|2033|3009|3054|5929|6018|6497|7874|7994|8295|8450|8505|8850|8888|9031|10075|10155|10270|11091|23067|23133|23326|23429|25942|26036|29072|51366|51564|55209|55729|55809|57634|79697|80853|171023|339287,CREBBP|DDB1|EP300|H1-5|HCFC1|RBBP5|RLF|SKI|USP7|KAT6A|TRRAP|CUL4B|PARG|KAT2B|MCM3AP|BAZ1B|HUWE1|TRIM28|AKAP8|WDR5|SETD1B|PHF8|USP22|RYBP|SIN3A|ZNF451|SETD2|UBR5|HDAC7|SETD5|ATF7IP|TRERF1|EP400|RIOX1|KDM7A|ASXL1|MSL1,-8.61685431558786,0,1,1,1,-12.978563268826177,6.147704590818364,
1,-11.97744173796107,GO:0016570,M1,1,0,GO Biological Processes,19,histone modification,19_GO:0008152 metabolic process,-11.97744173796107,4.212559890924789,9.421800627013114,28160,467,501,35,6.986027944111776,1.1388601367719733,1387|1642|2033|3009|3054|5929|6018|6497|7874|7994|8295|8450|8505|8850|8888|9031|10075|10270|11091|23067|23133|23326|23429|25942|26036|29072|51366|51564|55209|55809|57634|79697|80853|171023|339287,CREBBP|DDB1|EP300|H1-5|HCFC1|RBBP5|RLF|SKI|USP7|KAT6A|TRRAP|CUL4B|PARG|KAT2B|MCM3AP|BAZ1B|HUWE1|AKAP8|WDR5|SETD1B|PHF8|USP22|RYBP|SIN3A|ZNF451|SETD2|UBR5|HDAC7|SETD5|TRERF1|EP400|RIOX1|KDM7A|ASXL1|MSL1,-8.092854039442416,0,1,0,0,-12.978563268826177,6.147704590818364,
1,-9.753728982068365,R-HSA-3247509,M1,1,0,Reactome Gene Sets,6,Chromatin modifying enzymes,,-9.753728982068365,4.923292101927531,8.782983230588663,28160,274,501,24,4.790419161676646,0.9541314726556229,1387|2033|3054|5929|7994|8289|8295|8364|8518|8850|11091|23067|23133|23326|29072|54815|55729|57459|57492|57634|80853|84159|196528|339287,CREBBP|EP300|HCFC1|RBBP5|KAT6A|ARID1A|TRRAP|H4C3|ELP1|KAT2B|WDR5|SETD1B|PHF8|USP22|SETD2|GATAD2A|ATF7IP|GATAD2B|ARID1B|EP400|KDM7A|ARID5B|ARID2|MSL1,-6.384609401378693,0,1,0,0,-12.978563268826177,6.147704590818364,
1,-9.753728982068365,R-HSA-4839726,M1,1,0,Reactome Gene Sets,6,Chromatin organization,,-9.753728982068365,4.923292101927531,8.782983230588663,28160,274,501,24,4.790419161676646,0.9541314726556229,1387|2033|3054|5929|7994|8289|8295|8364|8518|8850|11091|23067|23133|23326|29072|54815|55729|57459|57492|57634|80853|84159|196528|339287,CREBBP|EP300|HCFC1|RBBP5|KAT6A|ARID1A|TRRAP|H4C3|ELP1|KAT2B|WDR5|SETD1B|PHF8|USP22|SETD2|GATAD2A|ATF7IP|GATAD2B|ARID1B|EP400|KDM7A|ARID5B|ARID2|MSL1,-6.384609401378693,0,1,0,0,-12.978563268826177,6.147704590818364,
1,-8.858052552986988,GO:0018205,M1,1,0,GO Biological Processes,19,peptidyl-lysine modification,19_GO:0008152 metabolic process,-8.858052552986988,3.993696816892531,7.90756431479842,28160,380,501,27,5.389221556886228,1.008821813056119,405|1387|1958|2033|3009|3054|5929|6018|7917|7994|8295|8850|8888|9189|10155|11091|23067|23326|25942|26036|29072|51564|55209|57609|57634|83475|339287,ARNT|CREBBP|EGR1|EP300|H1-5|HCFC1|RBBP5|RLF|BAG6|KAT6A|TRRAP|KAT2B|MCM3AP|ZBED1|TRIM28|WDR5|SETD1B|USP22|SIN3A|ZNF451|SETD2|HDAC7|SETD5|DIP2B|EP400|DOHH|MSL1,-5.650478058146911,0,1,0,0,-12.978563268826177,6.147704590818364,
1,-7.58495447676346,GO:0006473,M1,1,0,GO Biological Processes,19,protein acetylation,19_GO:0008152 metabolic process,-7.58495447676346,5.008596668050038,7.695276608783699,28160,202,501,18,3.592814371257485,0.8314827220122247,1387|2033|2308|3054|7917|7994|8295|8850|8888|11091|23326|25942|26036|55209|57609|57634|122830|339287,CREBBP|EP300|FOXO1|HCFC1|BAG6|KAT6A|TRRAP|KAT2B|MCM3AP|WDR5|USP22|SIN3A|ZNF451|SETD5|DIP2B|EP400|NAA30|MSL1,-4.754724440567398,0,1,0,0,-12.978563268826177,6.147704590818364,
1,-7.0699788051884545,GO:0018394,M1,1,0,GO Biological Processes,19,peptidyl-lysine acetylation,19_GO:0008152 metabolic process,-7.0699788051884545,5.228612542357146,7.486613690882696,28160,172,501,16,3.193612774451098,0.7855507938284934,1387|2033|3054|7917|7994|8295|8850|8888|11091|23326|25942|26036|55209|57609|57634|339287,CREBBP|EP300|HCFC1|BAG6|KAT6A|TRRAP|KAT2B|MCM3AP|WDR5|USP22|SIN3A|ZNF451|SETD5|DIP2B|EP400|MSL1,-4.389511089325725,0,1,0,0,-12.978563268826177,6.147704590818364,
1,-7.031316391261211,GO:0043543,M1,1,0,GO Biological Processes,19,protein acylation,19_GO:0008152 metabolic process,-7.031316391261211,4.37682013023134,7.1299336128617785,28160,244,501,19,3.7924151696606785,0.8533824962606993,1387|2033|2308|3054|7917|7994|8295|8850|8888|11091|23326|25942|26036|55209|55625|57609|57634|122830|339287,CREBBP|EP300|FOXO1|HCFC1|BAG6|KAT6A|TRRAP|KAT2B|MCM3AP|WDR5|USP22|SIN3A|ZNF451|SETD5|ZDHHC7|DIP2B|EP400|NAA30|MSL1,-4.368577442358914,0,1,0,0,-12.978563268826177,6.147704590818364,
1,-6.67550156917423,GO:0018393,M1,1,0,GO Biological Processes,19,internal peptidyl-lysine acetylation,19_GO:0008152 metabolic process,-6.67550156917423,5.236731505932235,7.255742469783008,28160,161,501,15,2.9940119760479043,0.7613900119410401,1387|2033|3054|7917|7994|8295|8850|8888|11091|23326|25942|26036|55209|57634|339287,CREBBP|EP300|HCFC1|BAG6|KAT6A|TRRAP|KAT2B|MCM3AP|WDR5|USP22|SIN3A|ZNF451|SETD5|EP400|MSL1,-4.113133165389495,0,1,0,0,-12.978563268826177,6.147704590818364,
1,-6.605468426191815,GO:0006475,M1,1,0,GO Biological Processes,19,internal protein amino acid acetylation,19_GO:0008152 metabolic process,-6.605468426191815,5.172477131626318,7.190204761434721,28160,163,501,15,2.9940119760479043,0.7613900119410401,1387|2033|3054|7917|7994|8295|8850|8888|11091|23326|25942|26036|55209|57634|339287,CREBBP|EP300|HCFC1|BAG6|KAT6A|TRRAP|KAT2B|MCM3AP|WDR5|USP22|SIN3A|ZNF451|SETD5|EP400|MSL1,-4.0666183531244275,0,1,0,0,-12.978563268826177,6.147704590818364,
1,-6.107455770790966,GO:0016573,M1,1,0,GO Biological Processes,19,histone acetylation,19_GO:0008152 metabolic process,-6.107455770790966,5.0768141137080685,6.8498050299528535,28160,155,501,14,2.7944111776447107,0.7363290073434158,1387|2033|3054|7994|8295|8850|8888|11091|23326|25942|26036|55209|57634|339287,CREBBP|EP300|HCFC1|KAT6A|TRRAP|KAT2B|MCM3AP|WDR5|USP22|SIN3A|ZNF451|SETD5|EP400|MSL1,-3.718985958988185,0,1,0,0,-12.978563268826177,6.147704590818364,
1,-5.022920306666592,R-HSA-3214847,M1,1,0,Reactome Gene Sets,6,HATs acetylate histones,,-5.022920306666592,4.749936746225858,6.0291874784439665,28160,142,501,12,2.395209580838323,0.6831065722983134,1387|2033|3054|7994|8295|8364|8518|8850|11091|23326|57634|339287,CREBBP|EP300|HCFC1|KAT6A|TRRAP|H4C3|ELP1|KAT2B|WDR5|USP22|EP400|MSL1,-2.9017606017108752,0,1,0,0,-12.978563268826177,6.147704590818364,
