_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-7.4,C2363741,M1,1,0,DisGeNET,35,HIV-1 infection,,-7.4,2.9,6.6,28160,695,455,33,7.3,1.2,326|684|1026|1757|3490|3665|3669|3804|3811|3812|3820|3965|4061|4600|4900|5359|5610|6375|9246|9636|10346|10410|10544|11274|11277|22914|51257|51744|57804|64167|80316|91543|729230,AIRE|BST2|CDKN1A|SARDH|IGFBP7|IRF7|ISG20|KIR2DL3|KIR3DL1|KIR3DL2|KLRB1|LGALS9|LY6E|MX2|NRGN|PLSCR1|EIF2AK2|XCL1|UBE2L6|ISG15|TRIM22|IFITM3|PROCR|USP18|TREX1|KLRK1|MARCHF2|CD244|POLD4|ERAP2|PPP1R2C|RSAD2|CCR2,-4.6,0
1,-7,C0867389,M1,1,0,DisGeNET,35,Chronic graft-versus-host disease,,-7,4.6,7.2,28160,241,455,18,4,0.91,2|28|597|1191|3434|3437|3669|3684|3811|3822|4049|4050|5473|6850|10561|11116|22914|80316,A2M|ABO|BCL2A1|CLU|IFIT1|IFIT3|ISG20|ITGAM|KIR3DL1|KLRC2|LTA|LTB|PPBP|SYK|IFI44|CEP43|KLRK1|PPP1R2C,-4.3,0
1,-6.3,C1096184,M1,1,0,DisGeNET,35,West Nile viral infection,,-6.3,5.3,7,28160,164,455,14,3.1,0.81,28|3433|3663|3665|3684|3812|4061|4599|4938|10410|27074|81030|91543|729230,ABO|IFIT2|IRF5|IRF7|ITGAM|KIR3DL2|LY6E|MX1|OAS1|IFITM3|LAMP3|ZBP1|RSAD2|CCR2,-3.5,0
1,-6.1,C0375023,M1,1,0,DisGeNET,35,Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,,-6.1,3.2,6.1,28160,467,455,24,5.3,1,684|3434|3665|3684|3820|3822|4049|5610|5729|5730|6607|6773|8638|9636|11126|11251|22914|23098|27074|27306|79132|84941|91543|140691,BST2|IFIT1|IRF7|ITGAM|KLRB1|KLRC2|LTA|EIF2AK2|PTGDR|PTGDS|SMN2|STAT2|OASL|ISG15|CD160|PTGDR2|KLRK1|SARM1|LAMP3|HPGDS|DHX58|HSH2D|RSAD2|TRIM69,-3.4,0
1,-5.4,C0919747,M1,1,0,DisGeNET,35,Cytokine storm,,-5.4,6.4,6.8,28160,97,455,10,2.2,0.69,3490|3663|3684|3965|4049|6320|7305|10410|140691|729230,IGFBP7|IRF5|ITGAM|LGALS9|LTA|CLEC11A|TYROBP|IFITM3|TRIM69|CCR2,-2.7,0
1,-5.2,C2062441,M1,1,0,DisGeNET,35,Influenza A,,-5.2,2.8,5.4,28160,562,455,25,5.5,1.1,684|1757|2529|3434|3663|3665|3669|3822|4050|4599|5359|5610|6375|9636|10346|10379|10410|10559|11126|27074|51191|79132|81030|91543|140691,BST2|SARDH|FUT7|IFIT1|IRF5|IRF7|ISG20|KLRC2|LTB|MX1|PLSCR1|EIF2AK2|XCL1|ISG15|TRIM22|IRF9|IFITM3|SLC35A1|CD160|LAMP3|HERC5|DHX58|ZBP1|RSAD2|TRIM69,-2.5,0
1,-5.1,C0010823,M1,1,0,DisGeNET,35,Cytomegalovirus Infections,,-5.1,2.9,5.4,28160,462,455,22,4.8,1,28|3434|3684|3804|3811|3820|3822|3965|4085|4236|5610|6097|6773|6850|9636|10578|22914|51744|91543|131450|257101|729230,ABO|IFIT1|ITGAM|KIR2DL3|KIR3DL1|KLRB1|KLRC2|LGALS9|MAD2L1|MFAP1|EIF2AK2|RORC|STAT2|SYK|ISG15|GNLY|KLRK1|CD244|RSAD2|CD200R1|ZNF683|CCR2,-2.4,0
1,-4.8,C0006413,M1,1,0,DisGeNET,35,Burkitt Lymphoma,,-4.8,2.7,5.1,28160,556,455,24,5.3,1,597|1026|1163|1471|3399|3663|3669|3965|5336|6303|6502|6850|8543|8807|22914|27306|28395|28526|28912|28985|57531|118788|257144|729230,BCL2A1|CDKN1A|CKS1B|CST3|ID3|IRF5|ISG20|LGALS9|PLCG2|SAT1|SKP2|SYK|LMO4|IL18RAP|KLRK1|HPGDS|IGHV4-34|TRDC|IGKV3-20|MCTS1|HACE1|PIK3AP1|GCSAM|CCR2,-2.1,0
1,-4.6,C0011311,M1,1,0,DisGeNET,35,Dengue Fever,,-4.6,3.1,5.1,28160,360,455,18,4,0.91,28|684|2537|3665|3804|3811|3965|4049|4236|4938|4940|6850|10410|10544|27074|85441|91543|140691,ABO|BST2|IFI6|IRF7|KIR2DL3|KIR3DL1|LGALS9|LTA|MFAP1|OAS1|OAS3|SYK|IFITM3|PROCR|LAMP3|HELZ2|RSAD2|TRIM69,-1.9,0
1,-4.4,C0151517,M1,1,0,DisGeNET,35,Complete atrioventricular block,,-4.4,2.9,5,28160,403,455,19,4.2,0.94,1471|2934|3490|3663|3665|3669|3804|3811|3812|3822|3965|4509|7518|10875|11274|22914|51744|80316|140691,CST3|GSN|IGFBP7|IRF5|IRF7|ISG20|KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|LGALS9|ATP8|XRCC4|FGL2|USP18|KLRK1|CD244|PPP1R2C|TRIM69,-1.8,0
1,-4.4,C0278764,M1,1,0,DisGeNET,35,Adult Burkitt Lymphoma,,-4.4,2.7,4.9,28160,475,455,21,4.6,0.98,597|1026|1163|1471|3399|3669|3965|5336|6303|6502|6850|8543|8807|22914|28395|28526|28912|28985|57531|118788|729230,BCL2A1|CDKN1A|CKS1B|CST3|ID3|ISG20|LGALS9|PLCG2|SAT1|SKP2|SYK|LMO4|IL18RAP|KLRK1|IGHV4-34|TRDC|IGKV3-20|MCTS1|HACE1|PIK3AP1|CCR2,-1.8,0
1,-4.4,C1522378,M1,1,0,DisGeNET,35,"Leukemia, Large Granular Lymphocytic",,-4.4,6.3,6.1,28160,78,455,8,1.8,0.62,3804|3811|3820|7305|8793|10578|22914|57531,KIR2DL3|KIR3DL1|KLRB1|TYROBP|TNFRSF10D|GNLY|KLRK1|HACE1,-1.8,0
