_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-20,COVID353,M1,1,0,COVID,200,RNA_Zhang_Monocytes_severe-and-moderate_Up,,-20,12,17,28160,127,464,26,5.6,1.1,684|2537|3430|3433|3434|3437|3493|3512|4061|4599|4600|4938|4940|6352|8530|9636|10346|10578|10964|11274|51191|51510|54809|81030|91351|91543,BST2|IFI6|IFI35|IFIT2|IFIT1|IFIT3|IGHA1|JCHAIN|LY6E|MX1|MX2|OAS1|OAS3|CCL5|CST7|ISG15|TRIM22|GNLY|IFI44L|USP18|HERC5|CHMP5|SAMD9|ZBP1|DDX60L|RSAD2,-16,0
1,-20,COVID362,M1,1,0,COVID,200,RNA_Zhang_B-cells_severe-and-moderate_Up,,-20,17,18,28160,74,464,21,4.5,0.97,684|2537|3430|3434|3437|3512|4061|4599|4600|4938|4940|9636|10346|10964|11274|27244|28796|51191|54809|81030|100423062,BST2|IFI6|IFI35|IFIT1|IFIT3|JCHAIN|LY6E|MX1|MX2|OAS1|OAS3|ISG15|TRIM22|IFI44L|USP18|SESN1|IGLV3-21|HERC5|SAMD9|ZBP1|IGLL5,-16,0
1,-17,COVID050,M1,1,0,COVID,200,RNA_Wyler_Calu-3_24h_Up,,-17,6.7,13,28160,300,464,33,7.1,1.2,154|684|968|2635|3005|3430|3433|3434|3437|4061|4599|4600|4938|4940|5920|6352|7538|9636|10346|10475|10964|11274|23586|51191|54809|55603|64108|64167|79132|81030|81622|91351|91543,ADRB2|BST2|CD68|GBP3|H1-0|IFI35|IFIT2|IFIT1|IFIT3|LY6E|MX1|MX2|OAS1|OAS3|PLAAT4|CCL5|ZFP36|ISG15|TRIM22|TRIM38|IFI44L|USP18|DDX58|HERC5|SAMD9|TENT5A|RTP4|ERAP2|DHX58|ZBP1|UNC93B1|DDX60L|RSAD2,-13,0
1,-16,COVID359,M1,1,0,COVID,200,RNA_Zhang_T-cells_severe-and-moderate_Up,,-16,10,14,28160,139,464,23,5,1,684|2268|2537|3430|3434|3437|4061|4599|4600|4938|4940|9636|10346|10578|10964|11098|11274|51348|51510|54809|55020|81030|91543,BST2|FGR|IFI6|IFI35|IFIT1|IFIT3|LY6E|MX1|MX2|OAS1|OAS3|ISG15|TRIM22|GNLY|IFI44L|PRSS23|USP18|KLRF1|CHMP5|SAMD9|TTC38|ZBP1|RSAD2,-12,0
1,-16,COVID011,M1,1,0,COVID,200,RNA_Blanco-Melo_A549-ACE2-ruxolitinib_Down,,-16,7.3,12,28160,233,464,28,6,1.1,684|968|2537|2635|3430|3433|3434|3437|4061|4599|4600|4938|4940|6352|9636|10346|10475|10964|11274|23586|51191|54809|55020|64167|79132|91351|91543|168455,BST2|CD68|IFI6|GBP3|IFI35|IFIT2|IFIT1|IFIT3|LY6E|MX1|MX2|OAS1|OAS3|CCL5|ISG15|TRIM22|TRIM38|IFI44L|USP18|DDX58|HERC5|SAMD9|TTC38|ERAP2|DHX58|DDX60L|RSAD2|CCDC71L,-12,0
1,-15,COVID356,M1,1,0,COVID,200,RNA_Zhang_NK-cells_severe-and-moderate_Up,,-15,12,14,28160,95,464,19,4.1,0.92,684|2537|3430|3434|3437|4061|4599|4600|4938|4940|9636|10346|10964|11274|51348|51510|54809|81030|91543,BST2|IFI6|IFI35|IFIT1|IFIT3|LY6E|MX1|MX2|OAS1|OAS3|ISG15|TRIM22|IFI44L|USP18|KLRF1|CHMP5|SAMD9|ZBP1|RSAD2,-11,0
1,-15,COVID239,M1,1,0,COVID,200,RNA_Lieberman_Nasopharynx_Infected_vs_Neg_Up,,-15,21,16,28160,41,464,14,3,0.79,3433|3434|3437|4599|4600|4938|4940|6303|10475|10964|23586|51191|91351|91543,IFIT2|IFIT1|IFIT3|MX1|MX2|OAS1|OAS3|SAT1|TRIM38|IFI44L|DDX58|HERC5|DDX60L|RSAD2,-11,0
1,-14,COVID016,M1,1,0,COVID,200,RNA_Blanco-Melo_Calu-3_Up,,-14,6.1,11,28160,300,464,30,6.5,1.1,154|2309|2635|3005|3430|3433|3434|3437|4599|4600|4938|4940|6303|6352|7538|8767|9636|10346|10475|10964|11274|23586|51191|54809|64108|79132|81030|91351|91543|347902,ADRB2|FOXO3|GBP3|H1-0|IFI35|IFIT2|IFIT1|IFIT3|MX1|MX2|OAS1|OAS3|SAT1|CCL5|ZFP36|RIPK2|ISG15|TRIM22|TRIM38|IFI44L|USP18|DDX58|HERC5|SAMD9|RTP4|DHX58|ZBP1|DDX60L|RSAD2|AMIGO2,-11,0
1,-14,COVID054,M1,1,0,COVID,200,RNA_Xiong_PBMC_Up,,-14,6.1,11,28160,300,464,30,6.5,1.1,2059|3493|3512|5973|28388|28392|28394|28395|28410|28412|28420|28448|28461|28465|28793|28796|28809|28815|28817|28822|28823|28874|28876|28893|28912|28914|28923|28937|28938|28941,EPS8|IGHA1|JCHAIN|RENBP|IGHV5-51|IGHV4-59|IGHV4-39|IGHV4-34|IGHV3-72|IGHV3-66|IGHV3-53|IGHV3-15|IGHV1-69|IGHV1-46|IGLV3-25|IGLV3-21|IGLV3-1|IGLV2-14|IGLV2-8|IGLV1-47|IGLV1-44|IGKV3D-20|IGKV3D-11|IGKV1D-39|IGKV3-20|IGKV3-11|IGKV2-24|IGKV1-17|IGKV1-16|IGKV1-9,-11,0
1,-14,COVID017,M1,1,0,COVID,200,RNA_Blanco-Melo_Lung_Down,,-14,6.6,12,28160,259,464,28,6,1.1,719|2207|2268|2537|2635|3017|3433|3434|3437|4599|4600|4938|4940|7305|9636|10475|10875|10964|23586|51191|54809|64108|80231|81030|91351|91543|353345|389289,C3AR1|FCER1G|FGR|IFI6|GBP3|H2BC5|IFIT2|IFIT1|IFIT3|MX1|MX2|OAS1|OAS3|TYROBP|ISG15|TRIM38|FGL2|IFI44L|DDX58|HERC5|SAMD9|RTP4|TASL|ZBP1|DDX60L|RSAD2|GPR141|ANXA2R,-11,0
