_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-38.274104047581716,GO:0002250,M1,1,0,GO Biological Processes,19,adaptive immune response,19_GO:0002376 immune system process,-38.274104047581716,6.443353906367606,19.096348540155862,28160,730,455,76,16.703296703296704,1.7486758252789343,326|927|1191|2207|2529|3507|3512|3665|3822|4049|6097|6375|6850|6966|6967|6976|6984|7006|7462|9025|11126|11277|22914|27074|28299|28388|28392|28394|28395|28412|28420|28444|28448|28452|28473|28516|28518|28526|28557|28559|28585|28594|28603|28610|28656|28670|28692|28774|28793|28796|28797|28803|28809|28813|28815|28817|28820|28822|28874|28876|28882|28893|28900|28904|28912|28935|28937|28938|28941|51744|64167|81622|91543|117157|257101|729230,AIRE|CD8B2|CLU|FCER1G|FUT7|IGHM|JCHAIN|IRF7|KLRC2|LTA|RORC|XCL1|SYK|TRGC1|TRGC2|TRGV3|TRGV10|TEC|LAT2|RNF8|CD160|TREX1|KLRK1|LAMP3|IGKV1-5|IGHV5-51|IGHV4-59|IGHV4-39|IGHV4-34|IGHV3-66|IGHV3-53|IGHV3-21|IGHV3-15|IGHV3-7|IGHV1-3|TRDV3|TRDV1|TRDC|TRBV30|TRBV28|TRBV10-1|TRBV7-4|TRBV6-4|TRBV5-5|TRAV26-2|TRAV13-2|TRAV1-2|IGLV8-61|IGLV3-25|IGLV3-21|IGLV3-19|IGLV3-10|IGLV3-1|IGLV2-23|IGLV2-14|IGLV2-8|IGLV1-51|IGLV1-47|IGKV3D-20|IGKV3D-11|IGKV2D-29|IGKV1D-39|IGKV1D-17|IGKV1D-8|IGKV3-20|IGKV1-27|IGKV1-17|IGKV1-16|IGKV1-9|CD244|ERAP2|UNC93B1|RSAD2|SH2D1B|ZNF683|CCR2,-33.9123950943434,0,1,1,1,-38.274104047581716,8.556236390337773,
1,-19.69643398144121,GO:0002440,M1,1,0,GO Biological Processes,19,production of molecular mediator of immune response,19_GO:0002376 immune system process,-19.69643398144121,7.210498239624453,14.067616521036861,28160,309,455,36,7.912087912087912,1.2654388597907584,684|5336|6375|7518|9025|11126|11277|28299|28516|28518|28774|28793|28796|28797|28803|28809|28813|28815|28817|28820|28822|28874|28876|28882|28893|28900|28904|28912|28935|28937|28938|28941|51744|79840|91543|729230,BST2|PLCG2|XCL1|XRCC4|RNF8|CD160|TREX1|IGKV1-5|TRDV3|TRDV1|IGLV8-61|IGLV3-25|IGLV3-21|IGLV3-19|IGLV3-10|IGLV3-1|IGLV2-23|IGLV2-14|IGLV2-8|IGLV1-51|IGLV1-47|IGKV3D-20|IGKV3D-11|IGKV2D-29|IGKV1D-39|IGKV1D-17|IGKV1D-8|IGKV3-20|IGKV1-27|IGKV1-17|IGKV1-16|IGKV1-9|CD244|NHEJ1|RSAD2|CCR2,-16.17982306821715,0,1,0,0,-38.274104047581716,8.556236390337773,
1,-18.607444628728047,GO:0002377,M1,1,0,GO Biological Processes,19,immunoglobulin production,19_GO:0002376 immune system process,-18.607444628728047,8.556236390337773,14.31970669321703,28160,217,455,30,6.593406593406593,1.1634239434377032,6375|7518|9025|11277|28299|28516|28518|28774|28793|28796|28797|28803|28809|28813|28815|28817|28820|28822|28874|28876|28882|28893|28900|28904|28912|28935|28937|28938|28941|79840,XCL1|XRCC4|RNF8|TREX1|IGKV1-5|TRDV3|TRDV1|IGLV8-61|IGLV3-25|IGLV3-21|IGLV3-19|IGLV3-10|IGLV3-1|IGLV2-23|IGLV2-14|IGLV2-8|IGLV1-51|IGLV1-47|IGKV3D-20|IGKV3D-11|IGKV2D-29|IGKV1D-39|IGKV1D-17|IGKV1D-8|IGKV3-20|IGKV1-27|IGKV1-17|IGKV1-16|IGKV1-9|NHEJ1,-15.148825662481674,0,1,0,0,-38.274104047581716,8.556236390337773,
1,-25.013650624923752,R-HSA-909733,M1,1,0,Reactome Gene Sets,6,Interferon alpha/beta signaling,,-25.013650624923752,21.219466248037676,21.70591371731666,28160,70,455,24,5.274725274725275,1.0479176638538579,684|2537|3430|3433|3434|3437|3663|3665|3669|4599|4600|4938|4940|6773|8519|8638|9636|10379|10410|10581|11274|24138|54739|91543,BST2|IFI6|IFI35|IFIT2|IFIT1|IFIT3|IRF5|IRF7|ISG20|MX1|MX2|OAS1|OAS3|STAT2|IFITM1|OASL|ISG15|IRF9|IFITM3|IFITM2|USP18|IFIT5|XAF1|RSAD2,-20.952971667349416,0,2,1,1,-25.013650624923752,21.219466248037676,
1,-22.530069600847266,GO:0009615,M1,1,0,GO Biological Processes,19,response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-22.530069600847266,7.044402751719825,14.977858575952721,28160,369,455,42,9.23076923076923,1.3570085251501278,684|1191|2537|3315|3433|3434|3437|3663|3665|3669|3965|4599|4600|4938|4940|5359|5610|5683|6375|6502|6773|8519|8638|9111|9636|10346|10379|10410|10561|10577|10581|10875|10964|11277|24138|51191|51728|64108|79132|81030|81622|91543,BST2|CLU|IFI6|HSPB1|IFIT2|IFIT1|IFIT3|IRF5|IRF7|ISG20|LGALS9|MX1|MX2|OAS1|OAS3|PLSCR1|EIF2AK2|PSMA2|XCL1|SKP2|STAT2|IFITM1|OASL|NMI|ISG15|TRIM22|IRF9|IFITM3|IFI44|NPC2|IFITM2|FGL2|IFI44L|TREX1|IFIT5|HERC5|POLR3K|RTP4|DHX58|ZBP1|UNC93B1|RSAD2,-18.645481902328612,0,2,0,0,-25.013650624923752,21.219466248037676,
1,-20.783797979984406,R-HSA-913531,M1,1,0,Reactome Gene Sets,6,Interferon Signaling,,-20.783797979984406,9.641172897454304,15.676825285802034,28160,199,455,31,6.813186813186813,1.181263215419812,684|2537|3430|3433|3434|3437|3663|3665|3669|4502|4599|4600|4734|4938|4940|5610|6773|8519|8638|9246|9636|10346|10379|10410|10437|10581|11274|24138|51191|54739|91543,BST2|IFI6|IFI35|IFIT2|IFIT1|IFIT3|IRF5|IRF7|ISG20|MT2A|MX1|MX2|NEDD4|OAS1|OAS3|EIF2AK2|STAT2|IFITM1|OASL|UBE2L6|ISG15|TRIM22|IRF9|IFITM3|IFI30|IFITM2|USP18|IFIT5|HERC5|XAF1|RSAD2,-17.024149018074052,0,2,0,0,-25.013650624923752,21.219466248037676,
1,-19.863570978461958,GO:0051607,M1,1,0,GO Biological Processes,19,defense response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-19.863570978461958,7.881137589002757,14.477830704991197,28160,267,455,34,7.472527472527473,1.2327170744131044,684|2537|3433|3434|3437|3663|3665|3669|4599|4600|4938|4940|5359|5610|6502|6773|8519|8638|9636|10346|10379|10410|10581|10875|10964|11277|24138|51191|51728|64108|79132|81030|81622|91543,BST2|IFI6|IFIT2|IFIT1|IFIT3|IRF5|IRF7|ISG20|MX1|MX2|OAS1|OAS3|PLSCR1|EIF2AK2|SKP2|STAT2|IFITM1|OASL|ISG15|TRIM22|IRF9|IFITM3|IFITM2|FGL2|IFI44L|TREX1|IFIT5|HERC5|POLR3K|RTP4|DHX58|ZBP1|UNC93B1|RSAD2,-16.280013275607285,0,2,0,0,-25.013650624923752,21.219466248037676,
1,-19.863570978461958,GO:0140546,M1,1,0,GO Biological Processes,19,defense response to symbiont,19_GO:0044419 biological process involved in interspecies interaction between organisms,-19.863570978461958,7.881137589002757,14.477830704991197,28160,267,455,34,7.472527472527473,1.2327170744131044,684|2537|3433|3434|3437|3663|3665|3669|4599|4600|4938|4940|5359|5610|6502|6773|8519|8638|9636|10346|10379|10410|10581|10875|10964|11277|24138|51191|51728|64108|79132|81030|81622|91543,BST2|IFI6|IFIT2|IFIT1|IFIT3|IRF5|IRF7|ISG20|MX1|MX2|OAS1|OAS3|PLSCR1|EIF2AK2|SKP2|STAT2|IFITM1|OASL|ISG15|TRIM22|IRF9|IFITM3|IFITM2|FGL2|IFI44L|TREX1|IFIT5|HERC5|POLR3K|RTP4|DHX58|ZBP1|UNC93B1|RSAD2,-16.280013275607285,0,2,0,0,-25.013650624923752,21.219466248037676,
1,-14.7112245174139,R-HSA-1280215,M1,1,0,Reactome Gene Sets,6,Cytokine Signaling in Immune system,,-14.7112245174139,3.9817413355874893,10.349672425253322,28160,715,455,46,10.10989010989011,1.413264580934929,684|1026|1052|2537|3430|3433|3434|3437|3663|3665|3669|3684|3965|4049|4050|4502|4599|4600|4734|4938|4940|5610|5683|6097|6773|6850|7006|8350|8519|8638|8742|8807|9246|9636|10346|10379|10410|10437|10581|11274|24138|51191|54739|91543|128178|729230,BST2|CDKN1A|CEBPD|IFI6|IFI35|IFIT2|IFIT1|IFIT3|IRF5|IRF7|ISG20|ITGAM|LGALS9|LTA|LTB|MT2A|MX1|MX2|NEDD4|OAS1|OAS3|EIF2AK2|PSMA2|RORC|STAT2|SYK|TEC|H3C1|IFITM1|OASL|TNFSF12|IL18RAP|UBE2L6|ISG15|TRIM22|IRF9|IFITM3|IFI30|IFITM2|USP18|IFIT5|HERC5|XAF1|RSAD2|EDARADD|CCR2,-11.390908249333808,0,2,0,0,-25.013650624923752,21.219466248037676,
1,-14.025825207035941,GO:0045071,M1,1,0,GO Biological Processes,19,negative regulation of viral genome replication,19_GO:0016032 viral process,-14.025825207035941,16.577708006279433,14.953702599640902,28160,56,455,15,3.2967032967032965,0.8370566919814014,684|3434|3669|4599|4938|4940|5359|5610|8519|8638|9636|10410|10581|24138|91543,BST2|IFIT1|ISG20|MX1|OAS1|OAS3|PLSCR1|EIF2AK2|IFITM1|OASL|ISG15|IFITM3|IFITM2|IFIT5|RSAD2,-10.810244289475863,0,2,0,0,-25.013650624923752,21.219466248037676,
1,-13.515451448943683,GO:0050792,M1,1,0,GO Biological Processes,19,regulation of viral process,19_GO:0016032 viral process,-13.515451448943683,8.302331814526935,12.019066270501906,28160,164,455,22,4.835164835164835,1.0056299371054886,684|2934|3434|3669|3965|4061|4599|4938|4940|5359|5610|6993|8519|8638|9636|10346|10410|10581|11267|24138|27074|91543,BST2|GSN|IFIT1|ISG20|LGALS9|LY6E|MX1|OAS1|OAS3|PLSCR1|EIF2AK2|DYNLT1|IFITM1|OASL|ISG15|TRIM22|IFITM3|IFITM2|SNF8|IFIT5|LAMP3|RSAD2,-10.329833754761047,0,2,0,0,-25.013650624923752,21.219466248037676,
1,-12.919852050359685,GO:0048525,M1,1,0,GO Biological Processes,19,negative regulation of viral process,19_GO:0016032 viral process,-12.919852050359685,11.436215957955087,12.848915474642018,28160,92,455,17,3.7362637362637363,0.8890873291999248,684|2934|3434|3669|4061|4599|4938|4940|5359|5610|8519|8638|9636|10410|10581|24138|91543,BST2|GSN|IFIT1|ISG20|LY6E|MX1|OAS1|OAS3|PLSCR1|EIF2AK2|IFITM1|OASL|ISG15|IFITM3|IFITM2|IFIT5|RSAD2,-9.762263079777293,0,2,0,0,-25.013650624923752,21.219466248037676,
