_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-29,COVID007,M1,1,0,COVID,200,RNA_Blanco-Melo_A549_Down,,-29,8.7,18,28160,300,498,46,9.2,1.3,332|891|899|990|1719|2237|3014|3619|3833|4171|4173|4175|4176|4288|4605|4998|5424|6241|7083|8208|8318|9088|9918|10024|10189|10452|10614|10615|11130|22907|29128|50628|51512|51514|51659|53615|55355|55388|55723|83461|83463|84823|89891|113130|283871|374393,BIRC5|CCNB1|CCNF|CDC6|DHFR|FEN1|H2AX|INCENP|KIFC1|MCM2|MCM4|MCM6|MCM7|MKI67|MYBL2|ORC1|POLD1|RRM2|TK1|CHAF1B|CDC45|PKMYT1|NCAPD2|TROAP|ALYREF|TOMM40|HEXIM1|SPAG5|ZWINT|DHX30|UHRF1|GEMIN4|GTSE1|DTL|GINS2|MBD3|HJURP|MCM10|ASF1B|CDCA3|MXD3|LMNB2|DYNC2I2|CDCA5|PGP|FAM111B,-24,0
1,-26,COVID054,M1,1,0,COVID,200,RNA_Xiong_PBMC_Up,,-26,8.1,17,28160,300,498,43,8.6,1.3,332|699|890|891|990|1063|3161|3500|3502|3832|3833|4288|4605|6241|7083|7153|8318|9088|9319|9493|9928|10024|11004|11065|11130|22974|24137|29015|51512|51514|54443|55355|56992|57082|64151|79682|79801|83461|113130|157313|199857|220134|387103,BIRC5|BUB1|CCNA2|CCNB1|CDC6|CENPF|HMMR|IGHG1|IGHG3|KIF11|KIFC1|MKI67|MYBL2|RRM2|TK1|TOP2A|CDC45|PKMYT1|TRIP13|KIF23|KIF14|TROAP|KIF2C|UBE2C|ZWINT|TPX2|KIF4A|SLC43A3|GTSE1|DTL|ANLN|HJURP|KIF15|KNL1|NCAPG|CENPU|SHCBP1|CDCA3|CDCA5|CDCA2|ALG14|SKA1|CENPW,-22,0
1,-21,COVID015,M1,1,0,COVID,200,RNA_Blanco-Melo_Calu-3_Down,,-21,7.2,14,28160,300,498,38,7.6,1.2,332|891|899|2189|2237|3014|3268|3833|4173|4175|4176|4288|4830|4998|5424|6182|6241|7153|8318|9918|10189|10452|10615|11004|11130|22974|51512|51659|54982|55355|55723|57405|83461|83463|84823|89891|157313|283871,BIRC5|CCNB1|CCNF|FANCG|FEN1|H2AX|AGFG2|KIFC1|MCM4|MCM6|MCM7|MKI67|NME1|ORC1|POLD1|MRPL12|RRM2|TOP2A|CDC45|NCAPD2|ALYREF|TOMM40|SPAG5|KIF2C|ZWINT|TPX2|GTSE1|GINS2|CLN6|HJURP|ASF1B|SPC25|CDCA3|MXD3|LMNB2|DYNC2I2|CDCA2|PGP,-17,0
1,-19,COVID059,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_24h_Down,,-19,6.8,14,28160,300,498,36,7.2,1.2,699|990|1017|1063|1627|4173|4288|6949|7023|7112|7153|8208|8697|9055|9088|9371|9612|10189|22974|23367|29128|51307|51514|54443|55355|55872|56257|57130|57532|65220|84823|90379|90861|121536|200576|283149,BUB1|CDC6|CDK2|CENPF|DBN1|MCM4|MKI67|TCOF1|TFAP4|TMPO|TOP2A|CHAF1B|CDC23|PRC1|PKMYT1|KIF3B|NCOR2|ALYREF|TPX2|LARP1|UHRF1|FAM53C|DTL|ANLN|HJURP|PBK|MEPCE|ATP13A1|NUFIP2|NADK|LMNB2|DCAF15|JPT2|AEBP2|PIKFYVE|BCL9L,-15,0
1,-18,COVID055,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_0h_Down,,-18,6.9,13,28160,277,498,34,6.8,1.1,207|1627|2956|3009|3572|4173|4288|4650|5339|6711|6949|7112|7153|7157|8570|9055|9260|9612|9883|11004|22974|22992|23246|23367|23511|51307|51514|54443|55355|55872|84823|121536|157313|283149,AKT1|DBN1|MSH6|H1-5|IL6ST|MCM4|MKI67|MYO9B|PLEC|SPTBN1|TCOF1|TMPO|TOP2A|TP53|KHSRP|PRC1|PDLIM7|NCOR2|POM121|KIF2C|TPX2|KDM2A|BOP1|LARP1|NUP188|FAM53C|DTL|ANLN|HJURP|PBK|LMNB2|AEBP2|CDCA2|BCL9L,-15,0
1,-14,COVID130,M1,1,0,COVID,200,Phosphoproteome_Stukalov_A549-ACE2_24h_Down,,-14,5.7,11,28160,300,498,30,6,1.1,699|1063|1523|2976|3068|3619|4173|4288|6711|6949|7112|7153|9112|9493|9567|23028|23358|23367|23644|51343|51514|55536|55636|57130|95681|121536|125950|157313|157570|221150,BUB1|CENPF|CUX1|GTF3C2|HDGF|INCENP|MCM4|MKI67|SPTBN1|TCOF1|TMPO|TOP2A|MTA1|KIF23|GTPBP1|KDM1A|USP24|LARP1|EDC4|FZR1|DTL|CDCA7L|CHD7|ATP13A1|CEP41|AEBP2|RAVER1|CDCA2|ESCO2|SKA3,-10,0
1,-11,COVID057,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_12h_Down,,-11,5.1,9.6,28160,300,498,27,5.4,1,699|990|1063|1627|4288|5339|6744|6949|7112|7153|8208|8697|9371|9612|9918|22974|23367|51307|51514|54443|55355|55872|56257|57532|90861|283149|283489,BUB1|CDC6|CENPF|DBN1|MKI67|PLEC|ITPRID2|TCOF1|TMPO|TOP2A|CHAF1B|CDC23|KIF3B|NCOR2|NCAPD2|TPX2|LARP1|FAM53C|DTL|ANLN|HJURP|PBK|MEPCE|NUFIP2|JPT2|BCL9L|CHAMP1,-8.2,0
1,-11,COVID134,M1,1,0,COVID,200,Proteome_Stukalov_A549-ACE2_24h_Down,,-11,4.9,9.1,28160,299,498,26,5.2,1,890|1063|1111|1719|2177|3070|3654|4173|4288|7023|7159|9768|10620|11065|11130|22974|23028|23594|29128|51616|51780|54908|55143|55723|56992|57405,CCNA2|CENPF|CHEK1|DHFR|FANCD2|HELLS|IRAK1|MCM4|MKI67|TFAP4|TP53BP2|PCLAF|ARID3B|UBE2C|ZWINT|TPX2|KDM1A|ORC6|UHRF1|TAF9B|KDM3B|SPDL1|CDCA8|ASF1B|KIF15|SPC25,-7.5,0
1,-10,COVID005,M1,1,0,COVID,200,RNA_Appelberg_Huh-7_72h_Down,,-10,4.9,9.1,28160,300,498,26,5.2,1,1627|3014|3265|3654|4605|4953|5339|5834|5905|6182|6723|7083|9088|9260|10189|10452|23246|23406|26173|29128|51172|51564|53615|58986|83858|125950,DBN1|H2AX|HRAS|IRAK1|MYBL2|ODC1|PLEC|PYGB|RANGAP1|MRPL12|SRM|TK1|PKMYT1|PDLIM7|ALYREF|TOMM40|BOP1|COTL1|INTS1|UHRF1|NAGPA|HDAC7|MBD3|PGAP6|ATAD3B|RAVER1,-7.5,0
1,-9.4,COVID063,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_4h_Down,,-9.4,5.7,9,28160,197,498,20,4,0.88,699|1627|4288|6744|6949|7112|7153|8208|8697|9612|9918|22974|23367|54443|55355|55872|56654|90861|121536|283489,BUB1|DBN1|MKI67|ITPRID2|TCOF1|TMPO|TOP2A|CHAF1B|CDC23|NCOR2|NCAPD2|TPX2|LARP1|ANLN|HJURP|PBK|NPDC1|JPT2|AEBP2|CHAMP1,-6.5,0
