_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-21,M30019,M1,1,0,Transcription Factor Targets,16,HSD17B8 TARGET GENES,,-21,4.8,13,28160,649,484,54,11,1.4,699|701|898|1062|1869|1870|3161|3268|4507|4605|4751|6241|6491|7153|7272|7468|8329|8332|8340|9833|9928|10038|10112|10615|10721|11004|11113|22995|23306|51307|51514|54443|55159|55345|55355|57082|57405|57650|64151|79733|79801|80178|81610|83463|83858|90025|115509|219790|220134|221150|284403|343099|387893|730087,BUB1|BUB1B|CCNE1|CENPE|E2F1|E2F2|HMMR|AGFG2|MTAP|MYBL2|NEK2|RRM2|STIL|TOP2A|TTK|NSD2|H2AC13|H2AC16|H2BC13|MELK|KIF14|PARP2|KIF20A|SPAG5|POLQ|KIF2C|CIT|CEP152|NEMP1|FAM53C|DTL|ANLN|RFWD3|ZGRF1|HJURP|KNL1|SPC25|CIP2A|NCAPG|E2F8|SHCBP1|TEDC2|FAM83D|MXD3|ATAD3B|UBE3D|ZNF689|RTKN2|SKA1|SKA3|WDR62|CCDC18|KMT5A|ZNF726,-17,0
1,-11,M9024,M1,1,0,Transcription Factor Targets,16,KRCTCNNNNMANAGC UNKNOWN,,-11,12,12,28160,66,484,14,2.9,0.76,3009|8329|8331|8332|8335|8336|8340|8352|8355|8356|8358|8359|8968|85235,H1-5|H2AC13|H2AC14|H2AC16|H2AC4|H2AC17|H2BC13|H3C3|H3C8|H3C12|H3C2|H4C1|H3C7|H2AC12,-7.2,0
1,-6.3,M30170,M1,1,0,Transcription Factor Targets,16,SNIP1 TARGET GENES,,-6.3,2.6,5.9,28160,759,484,34,7,1.2,1958|2021|4285|4335|5830|6182|6548|6936|9618|10013|10485|10606|10721|10908|11113|23367|51780|55095|55159|55230|56257|57045|65260|79065|84892|90850|90987|140901|145837|158427|200205|317781|349114|643836,EGR1|ENDOG|MIPEP|MNT|PEX5|MRPL12|SLC9A1|GCFC2|TRAF4|HDAC6|MIR9-1HG|PAICS|POLQ|PNPLA6|CIT|LARP1|KDM3B|SAMD4B|RFWD3|USP40|MEPCE|TWSG1|COA7|ATG9A|POMGNT2|ZNF598|ZNF251|STK35|DRAIC|TSTD2|IBA57|DDX51|LINC00265|ZFP62,-3,0
1,-6.3,M15966,M1,1,0,Transcription Factor Targets,16,TTTNNANAGCYR UNKNOWN,,-6.3,5.7,7.2,28160,133,484,13,2.7,0.73,3009|8329|8332|8335|8336|8340|8352|8356|8358|8359|8968|85235|387893,H1-5|H2AC13|H2AC16|H2AC4|H2AC17|H2BC13|H3C3|H3C12|H3C2|H4C1|H3C7|H2AC12|KMT5A,-3,0
1,-6.1,M17117,M1,1,0,Transcription Factor Targets,16,E2F Q3 01,,-6.1,4.2,6.5,28160,236,484,17,3.5,0.84,1869|3268|4171|5427|9833|23082|79733|83463|84312|84687|85235|91107|140901|144455|150763|284403|387893,E2F1|AGFG2|MCM2|POLE2|MELK|PPRC1|E2F8|MXD3|BRMS1L|PPP1R9B|H2AC12|TRIM47|STK35|E2F7|GPAT2|WDR62|KMT5A,-2.8,0
1,-5.4,M12402,M1,1,0,Transcription Factor Targets,16,E2F1DP1 01,,-5.4,3.9,6,28160,237,484,16,3.3,0.81,1869|4171|5427|6241|7862|8359|56257|79733|83463|84312|85235|125950|140901|144455|284403|387893,E2F1|MCM2|POLE2|RRM2|BRPF1|H4C1|MEPCE|E2F8|MXD3|BRMS1L|H2AC12|RAVER1|STK35|E2F7|WDR62|KMT5A,-2.4,0
1,-5.4,M12555,M1,1,0,Transcription Factor Targets,16,E2F1DP2 01,,-5.4,3.9,6,28160,237,484,16,3.3,0.81,1869|4171|5427|6241|7862|8359|56257|79733|83463|84312|85235|125950|140901|144455|284403|387893,E2F1|MCM2|POLE2|RRM2|BRPF1|H4C1|MEPCE|E2F8|MXD3|BRMS1L|H2AC12|RAVER1|STK35|E2F7|WDR62|KMT5A,-2.4,0
1,-5.4,M17867,M1,1,0,Transcription Factor Targets,16,E2F 02,,-5.4,3.9,6,28160,237,484,16,3.3,0.81,1869|4171|5427|6241|7862|8359|56257|79733|83463|84312|85235|125950|140901|144455|284403|387893,E2F1|MCM2|POLE2|RRM2|BRPF1|H4C1|MEPCE|E2F8|MXD3|BRMS1L|H2AC12|RAVER1|STK35|E2F7|WDR62|KMT5A,-2.4,0
1,-5.4,M19298,M1,1,0,Transcription Factor Targets,16,E2F4DP2 01,,-5.4,3.9,6,28160,237,484,16,3.3,0.81,1869|4171|5427|6241|7862|8359|56257|79733|83463|84312|85235|125950|140901|144455|284403|387893,E2F1|MCM2|POLE2|RRM2|BRPF1|H4C1|MEPCE|E2F8|MXD3|BRMS1L|H2AC12|RAVER1|STK35|E2F7|WDR62|KMT5A,-2.4,0
1,-5.1,M1905,M1,1,0,Transcription Factor Targets,16,SGCGSSAAA E2F1DP2 01,,-5.1,4.4,6,28160,170,484,13,2.7,0.73,1869|4171|5427|6241|8359|56257|79733|83463|84312|85235|125950|140901|284403,E2F1|MCM2|POLE2|RRM2|H4C1|MEPCE|E2F8|MXD3|BRMS1L|H2AC12|RAVER1|STK35|WDR62,-2.2,0
1,-4.9,M8998,M1,1,0,Transcription Factor Targets,16,E2F1 Q4 01,,-4.9,3.8,5.6,28160,229,484,15,3.1,0.79,1869|3268|4171|5427|9833|23082|79733|83463|84312|84687|85235|140901|150763|284403|387893,E2F1|AGFG2|MCM2|POLE2|MELK|PPRC1|E2F8|MXD3|BRMS1L|PPP1R9B|H2AC12|STK35|GPAT2|WDR62|KMT5A,-2.1,0
1,-4.9,M30308,M1,1,0,Transcription Factor Targets,16,ZNF362 TARGET GENES,,-4.9,2.5,5.1,28160,625,484,27,5.6,1,1870|4605|4828|5198|5442|6491|6548|6929|7468|8355|8728|9392|9928|10038|23093|51014|51163|53340|56895|63943|80018|80199|84056|84437|90423|115509|347744,E2F2|MYBL2|NMB|PFAS|POLRMT|STIL|SLC9A1|TCF3|NSD2|H3C8|ADAM19|TGFBRAP1|KIF14|PARP2|TTLL5|TMED7|DBR1|SPA17|AGPAT4|FKBPL|NAA25|FUZ|KATNAL1|MSANTD4|ATP6V1E2|ZNF689|C6orf52,-2,0
1,-4.8,M30288,M1,1,0,Transcription Factor Targets,16,ZNF257 TARGET GENES,,-4.8,2.6,5.1,28160,556,484,25,5.2,1,207|883|1454|1857|5198|6817|9618|9772|10112|10615|10795|23300|23594|23603|25850|55095|55262|57176|57508|80746|91966|92558|283337|343099|349114,AKT1|KYAT1|CSNK1E|DVL3|PFAS|SULT1A1|TRAF4|TMEM94|KIF20A|SPAG5|ZNF268|ATMIN|ORC6|CORO1C|ZNF345|SAMD4B|TRAPPC14|VARS2|INTS2|TSEN2|EOLA1|BICDL1|ZNF740|CCDC18|LINC00265,-2,0
1,-4.8,M30011,M1,1,0,Transcription Factor Targets,16,HOXB6 TARGET GENES,,-4.8,2.5,5,28160,628,484,27,5.6,1,3265|4830|7153|7582|8518|10038|10045|10614|10622|10908|11243|22995|23082|29104|29923|51182|54884|55230|57082|57539|80746|84287|93587|95681|220134|284403|100289341,HRAS|NME1|TOP2A|ZNF33B|ELP1|PARP2|SH2D3A|HEXIM1|POLR3G|PNPLA6|PMF1|CEP152|PPRC1|N6AMT1|HILPDA|HSPA14|RETSAT|USP40|KNL1|WDR35|TSEN2|ZDHHC16|TRMT10A|CEP41|SKA1|WDR62|MAN1B1-DT,-2,0
1,-4.7,M102,M1,1,0,Transcription Factor Targets,16,E2F Q4 01,,-4.7,3.7,5.5,28160,238,484,15,3.1,0.79,1869|3268|4171|5427|9833|23082|55298|79733|83463|84312|84687|144455|150763|284403|387893,E2F1|AGFG2|MCM2|POLE2|MELK|PPRC1|RNF121|E2F8|MXD3|BRMS1L|PPP1R9B|E2F7|GPAT2|WDR62|KMT5A,-1.9,0
1,-4.7,M10526,M1,1,0,Transcription Factor Targets,16,E2F4DP1 01,,-4.7,3.6,5.4,28160,241,484,15,3.1,0.79,1869|4171|5427|6241|8359|56257|79733|83463|84312|85235|125950|140901|144455|284403|387893,E2F1|MCM2|POLE2|RRM2|H4C1|MEPCE|E2F8|MXD3|BRMS1L|H2AC12|RAVER1|STK35|E2F7|WDR62|KMT5A,-1.9,0
1,-4.6,M30096,M1,1,0,Transcription Factor Targets,16,NPAT TARGET GENES,,-4.6,3.4,5.3,28160,273,484,16,3.3,0.81,8329|8331|8332|8335|8336|8340|8356|8359|8360|8365|8366|9371|29104|85235|90378|100289341,H2AC13|H2AC14|H2AC16|H2AC4|H2AC17|H2BC13|H3C12|H4C1|H4C4|H4C8|H4C2|KIF3B|N6AMT1|H2AC12|SAMD1|MAN1B1-DT,-1.9,0
1,-4.5,M30302,M1,1,0,Transcription Factor Targets,16,ZNF33A TARGET GENES,,-4.5,3.5,5.3,28160,249,484,15,3.1,0.79,2976|6720|7403|7982|9392|10179|23306|25902|55654|55728|57510|79149|84255|84687|343099,GTF3C2|SREBF1|KDM6A|ST7|TGFBRAP1|RBM7|NEMP1|MTHFD1L|TMEM127|N4BP2|XPO5|ZSCAN5A|SLC37A3|PPP1R9B|CCDC18,-1.8,0
1,-4.5,M4220,M1,1,0,Transcription Factor Targets,16,E2F 03,,-4.5,3.5,5.3,28160,249,484,15,3.1,0.79,1869|3268|4171|9833|23082|55298|55345|79733|83463|84312|84687|85235|144455|150763|387893,E2F1|AGFG2|MCM2|MELK|PPRC1|RNF121|ZGRF1|E2F8|MXD3|BRMS1L|PPP1R9B|H2AC12|E2F7|GPAT2|KMT5A,-1.8,0
1,-4.2,M17342,M1,1,0,Transcription Factor Targets,16,YGCGYRCGC UNKNOWN,,-4.2,3,4.9,28160,326,484,17,3.5,0.84,898|4335|5127|6871|7037|8518|9148|29923|50628|55345|56257|57130|57510|92558|125950|154807|166815,CCNE1|MNT|CDK16|TADA2A|TFRC|ELP1|NEURL1|HILPDA|GEMIN4|ZGRF1|MEPCE|ATP13A1|XPO5|BICDL1|RAVER1|VKORC1L1|TIGD2,-1.6,0
1,-4.2,M5768,M1,1,0,Transcription Factor Targets,16,E2F1DP1RB 01,,-4.2,3.5,5.1,28160,233,484,14,2.9,0.76,1869|4171|5427|6241|79733|83463|84312|85235|125950|140901|144455|150763|284403|387893,E2F1|MCM2|POLE2|RRM2|E2F8|MXD3|BRMS1L|H2AC12|RAVER1|STK35|E2F7|GPAT2|WDR62|KMT5A,-1.6,0
1,-4.2,M19064,M1,1,0,Transcription Factor Targets,16,E2F Q6,,-4.2,3.5,5,28160,235,484,14,2.9,0.76,1869|4171|5427|6241|8359|79733|83463|84312|85235|125950|140901|144455|150763|284403,E2F1|MCM2|POLE2|RRM2|H4C1|E2F8|MXD3|BRMS1L|H2AC12|RAVER1|STK35|E2F7|GPAT2|WDR62,-1.6,0
1,-4.2,M9279,M1,1,0,Transcription Factor Targets,16,E2F1 Q6,,-4.2,3.5,5,28160,235,484,14,2.9,0.76,1869|4171|5427|6241|8359|56257|79733|83463|84312|85235|125950|140901|144455|284403,E2F1|MCM2|POLE2|RRM2|H4C1|MEPCE|E2F8|MXD3|BRMS1L|H2AC12|RAVER1|STK35|E2F7|WDR62,-1.6,0
1,-4.2,M30211,M1,1,0,Transcription Factor Targets,16,TOP2B TARGET GENES,,-4.2,2.4,4.6,28160,612,484,25,5.2,1,3607|4121|4830|5820|6548|6871|7942|8940|9704|10038|10221|10444|10622|10940|26173|51780|55230|57176|65263|84230|93587|146206|161424|200576|642946,FOXK2|MAN1A1|NME1|PVT1|SLC9A1|TADA2A|TFEB|TOP3B|DHX34|PARP2|TRIB1|ZER1|POLR3G|POP1|INTS1|KDM3B|USP40|VARS2|PYCR3|LRRC8C|TRMT10A|CARMIL2|NOP9|PIKFYVE|FLVCR1-DT,-1.5,0
