_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-15.406556178133876,GO:0051607,M1,1,0,GO Biological Processes,19,defense response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-15.406556178133876,12.122777562529597,14.399058380310041,28160,267,174,20,11.494252873563218,2.4179732158595963,684|958|2537|3433|3434|3437|3600|4599|4938|4940|5359|9636|10875|10964|53840|64108|79132|81622|91543|282618,BST2|CD40|IFI6|IFIT2|IFIT1|IFIT3|IL15|MX1|OAS1|OAS3|PLSCR1|ISG15|FGL2|IFI44L|TRIM34|RTP4|DHX58|UNC93B1|RSAD2|IFNL1,-11.346898111767178,0,1,1,1,-15.406556178133876,35.1824087956022,
1,-15.406556178133876,GO:0140546,M1,1,0,GO Biological Processes,19,defense response to symbiont,19_GO:0044419 biological process involved in interspecies interaction between organisms,-15.406556178133876,12.122777562529597,14.399058380310041,28160,267,174,20,11.494252873563218,2.4179732158595963,684|958|2537|3433|3434|3437|3600|4599|4938|4940|5359|9636|10875|10964|53840|64108|79132|81622|91543|282618,BST2|CD40|IFI6|IFIT2|IFIT1|IFIT3|IL15|MX1|OAS1|OAS3|PLSCR1|ISG15|FGL2|IFI44L|TRIM34|RTP4|DHX58|UNC93B1|RSAD2|IFNL1,-11.346898111767178,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-13.78375098984132,R-HSA-909733,M1,1,0,Reactome Gene Sets,6,Interferon alpha/beta signaling,,-13.78375098984132,27.74384236453202,17.664842812519993,28160,70,174,12,6.896551724137931,1.920986257003985,684|2537|3430|3433|3434|3437|4599|4938|4940|9636|11274|91543,BST2|IFI6|IFI35|IFIT2|IFIT1|IFIT3|MX1|OAS1|OAS3|ISG15|USP18|RSAD2,-10.017129991609542,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-13.775758062312258,GO:0009615,M1,1,0,GO Biological Processes,19,response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-13.775758062312258,9.210354172507241,12.518024895477051,28160,369,174,21,12.068965517241379,2.469627715286994,684|958|2537|3433|3434|3437|3600|4599|4938|4940|5359|6375|9636|10875|10964|53840|64108|79132|81622|91543|282618,BST2|CD40|IFI6|IFIT2|IFIT1|IFIT3|IL15|MX1|OAS1|OAS3|PLSCR1|XCL1|ISG15|FGL2|IFI44L|TRIM34|RTP4|DHX58|UNC93B1|RSAD2|IFNL1,-10.017129991609542,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-11.697739315501227,R-HSA-913531,M1,1,0,Reactome Gene Sets,6,Interferon Signaling,,-11.697739315501227,12.198925662796745,12.500845090243928,28160,199,174,15,8.620689655172415,2.1277486285646803,684|2537|3430|3433|3434|3437|4502|4599|4938|4940|9636|11274|51127|53840|91543,BST2|IFI6|IFI35|IFIT2|IFIT1|IFIT3|MT2A|MX1|OAS1|OAS3|ISG15|USP18|TRIM17|TRIM34|RSAD2,-8.036021257806567,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-9.167655086671253,R-HSA-1280215,M1,1,0,Reactome Gene Sets,6,Cytokine Signaling in Immune system,,-9.167655086671253,4.979664014146773,8.499250598440419,28160,715,174,22,12.64367816091954,2.519470408974004,684|958|2537|3430|3433|3434|3437|3600|4502|4599|4938|4940|6285|6850|8742|9636|11274|51127|53840|84818|91543|282618,BST2|CD40|IFI6|IFI35|IFIT2|IFIT1|IFIT3|IL15|MT2A|MX1|OAS1|OAS3|S100B|SYK|TNFSF12|ISG15|USP18|TRIM17|TRIM34|IL17RC|RSAD2|IFNL1,-5.806967024640575,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-8.700168529609073,GO:0045071,M1,1,0,GO Biological Processes,19,negative regulation of viral genome replication,19_GO:0016032 viral process,-8.700168529609073,23.119868637110017,13.064876589888554,28160,56,174,8,4.597701149425287,1.5877245683919172,684|3434|4599|4938|4940|5359|9636|91543,BST2|IFIT1|MX1|OAS1|OAS3|PLSCR1|ISG15|RSAD2,-5.453423819885232,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-8.224127084436242,GO:0048525,M1,1,0,GO Biological Processes,19,negative regulation of viral process,19_GO:0016032 viral process,-8.224127084436242,15.832083958020988,11.235778733792117,28160,92,174,9,5.172413793103448,1.6789561529658665,684|3434|4061|4599|4938|4940|5359|9636|91543,BST2|IFIT1|LY6E|MX1|OAS1|OAS3|PLSCR1|ISG15|RSAD2,-5.009567058083802,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-7.514640228755003,GO:1903900,M1,1,0,GO Biological Processes,19,regulation of viral life cycle,19_GO:0016032 viral process,-7.514640228755003,10.935073004038522,9.555263871027973,28160,148,174,10,5.747126436781609,1.7644040728164576,684|3434|4061|4599|4938|4940|5359|9636|53840|91543,BST2|IFIT1|LY6E|MX1|OAS1|OAS3|PLSCR1|ISG15|TRIM34|RSAD2,-4.464770597621253,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-7.236280118793881,GO:0045069,M1,1,0,GO Biological Processes,19,regulation of viral genome replication,19_GO:0016032 viral process,-7.236280118793881,15.231913455037187,10.361573157295457,28160,85,174,8,4.597701149425287,1.5877245683919172,684|3434|4599|4938|4940|5359|9636|91543,BST2|IFIT1|MX1|OAS1|OAS3|PLSCR1|ISG15|RSAD2,-4.237319892780796,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-7.092207286473539,GO:0050792,M1,1,0,GO Biological Processes,19,regulation of viral process,19_GO:0016032 viral process,-7.092207286473539,9.868236613400617,8.980986152337966,28160,164,174,10,5.747126436781609,1.7644040728164576,684|3434|4061|4599|4938|4940|5359|9636|53840|91543,BST2|IFIT1|LY6E|MX1|OAS1|OAS3|PLSCR1|ISG15|TRIM34|RSAD2,-4.129459233114899,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-6.58263073614231,WP4197,M1,1,0,WikiPathways,27,Immune response to tuberculosis,,-6.58263073614231,35.1824087956022,12.931250046418858,28160,23,174,5,2.8735632183908044,1.2664979234296745,3430|3434|3437|4599|4938,IFI35|IFIT1|IFIT3|MX1|OAS1,-3.684340672010588,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-6.126653988518751,GO:0019058,M1,1,0,GO Biological Processes,19,viral life cycle,19_GO:0016032 viral process,-6.126653988518751,6.107135111689439,7.221934014622001,28160,318,174,12,6.896551724137931,1.920986257003985,684|857|3434|4061|4599|4938|4940|5359|9636|51510|53840|91543,BST2|CAV1|IFIT1|LY6E|MX1|OAS1|OAS3|PLSCR1|ISG15|CHMP5|TRIM34|RSAD2,-3.284479866365961,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-5.7852417173117185,GO:0019079,M1,1,0,GO Biological Processes,19,viral genome replication,19_GO:0016032 viral process,-5.7852417173117185,9.883302623497412,8.035615105119016,28160,131,174,8,4.597701149425287,1.5877245683919172,684|3434|4599|4938|4940|5359|9636|91543,BST2|IFIT1|MX1|OAS1|OAS3|PLSCR1|ISG15|RSAD2,-3.0266136466090026,0,1,0,0,-15.406556178133876,35.1824087956022,
1,-4.931371262890953,GO:0016032,M1,1,0,GO Biological Processes,19,viral process,19_GO:0016032 viral process,-4.931371262890953,4.6684350132626,5.943684939676387,28160,416,174,12,6.896551724137931,1.920986257003985,684|857|3434|4061|4599|4938|4940|5359|9636|51510|53840|91543,BST2|CAV1|IFIT1|LY6E|MX1|OAS1|OAS3|PLSCR1|ISG15|CHMP5|TRIM34|RSAD2,-2.3153662157747523,0,1,0,0,-15.406556178133876,35.1824087956022,
