_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-4.5,COVID005,M1,1,0,COVID,200,RNA_Appelberg_Huh-7_72h_Down,,-4.5,5,5.7,28160,300,186,10,5.4,1.7,3265|10189|10743|10999|23513|26173|89958|90850|125950|144097,HRAS|ALYREF|RAI1|SLC27A4|SCRIB|INTS1|SAPCD2|ZNF598|RAVER1|SPINDOC,-0.57,0
1,-4.5,COVID034,M1,1,0,COVID,200,RNA_Liao_BALF-severe-vs-mild_Up,,-4.5,5,5.7,28160,300,186,10,5.4,1.7,1912|2153|3502|3783|5358|7975|9929|28231|54443|206358,PHC2|F5|IGHG3|KCNN4|PLS3|MAFK|JOSD1|SLCO4A1|ANLN|SLC36A1,-0.57,0
1,-4.5,COVID054,M1,1,0,COVID,200,RNA_Xiong_PBMC_Up,,-4.5,5,5.7,28160,300,186,10,5.4,1.7,3500|3502|3586|3832|10024|28231|54443|64151|79801|220134,IGHG1|IGHG3|IL10|KIF11|TROAP|SLCO4A1|ANLN|NCAPG|SHCBP1|SKA1,-0.57,0
1,-3.7,COVID378,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP7,,-3.7,4.5,5,28160,300,186,9,4.8,1.6,6744|26051|51542|55728|55852|57584|80311|116840|125950,ITPRID2|PPP1R16B|VPS54|N4BP2|TEX2|ARHGAP21|KLHL15|CNTROB|RAVER1,-0.26,0
1,-3.2,COVID372,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP16,,-3.2,4.3,4.5,28160,283,186,8,4.3,1.5,2021|5286|6744|10024|54821|55728|116840|125950,ENDOG|PIK3C2A|ITPRID2|TROAP|ERCC6L|N4BP2|CNTROB|RAVER1,-0.13,0
1,-2.8,COVID240,M1,1,0,COVID,200,RNA_Lieberman_Nasopharynx_High_vs_Low_Down,,-2.8,4.8,4.3,28160,188,186,6,3.2,1.3,3500|4122|8975|9929|51776|54443,IGHG1|MAN2A2|USP13|JOSD1|MAP3K20|ANLN,-0.019,0
1,-2.6,COVID088,M1,1,0,COVID,200,Interactome_Gordon_HEK-293T_38h_NSP13,,-2.6,11,5.3,28160,40,186,3,1.6,0.92,7088|8975|79443,TLE1|USP13|FYCO1,0,0
1,-2.5,COVID154,M1,1,0,COVID,200,Proteome_Stukalov_A549_72h_NSP1_Down,,-2.5,4.2,3.9,28160,214,186,6,3.2,1.3,636|6606|9322|55589|79709|80311,BICD1|SMN1|TRIP10|BMP2K|COLGALT1|KLHL15,0,0
1,-2.4,COVID374,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP3,,-2.4,3.5,3.6,28160,299,186,7,3.8,1.4,3306|6744|10612|10999|55852|90850|375449,HSPA2|ITPRID2|TRIM3|SLC27A4|TEX2|ZNF598|MAST4,0,0
1,-2.4,COVID040,M1,1,0,COVID,200,RNA_Sun_Calu-3_24h_Up,,-2.4,3.5,3.6,28160,300,186,7,3.8,1.4,1435|1958|7227|7844|9603|144535|375449,CSF1|EGR1|TRPS1|RNF103|NFE2L3|CFAP54|MAST4,0,0
1,-2.4,COVID057,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_12h_Down,,-2.4,3.5,3.6,28160,300,186,7,3.8,1.4,6744|22927|23365|26505|54443|254394|285368,ITPRID2|HABP4|ARHGEF12|CNNM3|ANLN|MCM9|PRRT3,0,0
1,-2.4,COVID065,M1,1,0,COVID,200,Phosphoproteome_Bouhaddou_Vero_E6_8h_Down,,-2.4,3.5,3.6,28160,300,186,7,3.8,1.4,790|6744|22927|23365|26505|54443|285368,CAD|ITPRID2|HABP4|ARHGEF12|CNNM3|ANLN|PRRT3,0,0
1,-2.4,COVID375,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP4,,-2.4,3.5,3.6,28160,300,186,7,3.8,1.4,267|7804|23457|24145|81037|161176|205428,AMFR|LRP8|ABCB9|PANX1|CLPTM1L|SYNE3|DIPK2A,0,0
1,-2.4,COVID192,M1,1,0,COVID,200,RNA_Stukalov_A549-ACE2_30h_Down,,-2.4,6.2,4.2,28160,97,186,4,2.2,1.1,2947|10024|57801|606495,GSTM3|TROAP|HES4|CYB5RL,0,0
1,-2.3,COVID225,M1,1,0,COVID,200,Proteome_Bojkova_Caco-2_6h_Up,,-2.3,8.9,4.6,28160,51,186,3,1.6,0.92,790|2153|59345,CAD|F5|GNB4,0,0
1,-2.2,COVID369,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP13,,-2.2,8,4.3,28160,57,186,3,1.6,0.92,1454|1912|8975,CSNK1E|PHC2|USP13,0,0
1,-2.1,COVID368,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_NSP12,,-2.1,3.6,3.4,28160,255,186,6,3.2,1.3,2021|5286|10024|51542|55728|116840,ENDOG|PIK3C2A|TROAP|VPS54|N4BP2|CNTROB,0,0
