_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-11,C1527336,M1,1,0,DisGeNET,35,Sjogren's Syndrome,,-11,4.1,8.9,28160,481,472,33,7,1.2,360|834|1471|2475|2517|2896|3105|3399|3428|3660|3669|4049|4938|5473|5564|5599|5610|5696|5698|6737|6772|6894|8740|10219|10247|10263|10346|11277|23569|23586|26292|259197|100885789,AQP3|CASP1|CST3|MTOR|FUCA1|GRN|HLA-A|ID3|IFI16|IRF2|ISG20|LTA|OAS1|PPBP|PRKAB1|MAPK8|EIF2AK2|PSMB8|PSMB9|TRIM21|STAT1|TARBP1|TNFSF14|KLRG1|RIDA|CDK2AP2|TRIM22|TREX1|PADI4|DDX58|MYCBP|NCR3|IFNG-AS1,-8.1,0
1,-11,C0375023,M1,1,0,DisGeNET,35,Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,,-11,4.1,8.8,28160,467,472,32,6.8,1.2,567|684|834|2475|3105|3434|3665|3820|4049|5564|5578|5599|5610|5696|5698|5729|6772|6773|8638|8815|9636|11126|22914|23424|23569|23586|27074|79132|83666|84941|91543|140691,B2M|BST2|CASP1|MTOR|HLA-A|IFIT1|IRF7|KLRB1|LTA|PRKAB1|PRKCA|MAPK8|EIF2AK2|PSMB8|PSMB9|PTGDR|STAT1|STAT2|OASL|BANF1|ISG15|CD160|KLRK1|TDRD7|PADI4|DDX58|LAMP3|DHX58|PARP9|HSH2D|RSAD2|TRIM69,-7.8,0
1,-8.9,C0008055,M1,1,0,DisGeNET,35,Chikungunya Fever,,-8.9,7,9.1,28160,137,472,16,3.4,0.83,684|3105|3428|3665|3669|4938|4939|4940|5599|6772|23569|23583|23586|27074|51728|91543,BST2|HLA-A|IFI16|IRF7|ISG20|OAS1|OAS2|OAS3|MAPK8|STAT1|PADI4|SMUG1|DDX58|LAMP3|POLR3K|RSAD2,-6.1,0
1,-8.5,C2363741,M1,1,0,DisGeNET,35,HIV-1 infection,,-8.5,3.1,7.3,28160,695,472,36,7.6,1.2,567|684|834|1235|3105|3428|3561|3665|3669|3812|3820|3965|4061|4600|5359|5578|5599|5610|6375|6737|6772|8743|9241|9246|9636|10346|10410|11274|11277|22914|23586|51257|51744|57804|64167|91543,B2M|BST2|CASP1|CCR6|HLA-A|IFI16|IL2RG|IRF7|ISG20|KIR3DL2|KLRB1|LGALS9|LY6E|MX2|PLSCR1|PRKCA|MAPK8|EIF2AK2|XCL1|TRIM21|STAT1|TNFSF10|NOG|UBE2L6|ISG15|TRIM22|IFITM3|USP18|TREX1|KLRK1|DDX58|MARCHF2|CD244|POLD4|ERAP2|RSAD2,-5.8,0
1,-8.3,C0867389,M1,1,0,DisGeNET,35,Chronic graft-versus-host disease,,-8.3,5,8,28160,241,472,20,4.2,0.93,2|28|597|1191|1235|2081|3105|3434|3437|3669|4049|4050|5473|6737|8743|10561|11116|22914|23569|23586,A2M|ABO|BCL2A1|CLU|CCR6|ERN1|HLA-A|IFIT1|IFIT3|ISG20|LTA|LTB|PPBP|TRIM21|TNFSF10|IFI44|CEP43|KLRK1|PADI4|DDX58,-5.5,0
1,-7.3,C0011311,M1,1,0,DisGeNET,35,Dengue Fever,,-7.3,3.8,7,28160,360,472,23,4.9,0.99,28|684|2081|2537|3105|3665|3965|4049|4236|4938|4939|4940|5564|8743|10410|10549|23569|23583|23586|27074|85441|91543|140691,ABO|BST2|ERN1|IFI6|HLA-A|IRF7|LGALS9|LTA|MFAP1|OAS1|OAS2|OAS3|PRKAB1|TNFSF10|IFITM3|PRDX4|PADI4|SMUG1|DDX58|LAMP3|HELZ2|RSAD2|TRIM69,-4.6,0
1,-7,C2062441,M1,1,0,DisGeNET,35,Influenza A,,-7,3.1,6.5,28160,562,472,29,6.1,1.1,684|2081|2475|3105|3434|3665|3669|4050|4599|5359|5599|5610|6375|6772|8875|9636|10346|10379|10410|11126|23569|23586|27074|51191|57097|79132|81030|91543|140691,BST2|ERN1|MTOR|HLA-A|IFIT1|IRF7|ISG20|LTB|MX1|PLSCR1|MAPK8|EIF2AK2|XCL1|STAT1|VNN2|ISG15|TRIM22|IRF9|IFITM3|CD160|PADI4|DDX58|LAMP3|HERC5|PARP11|DHX58|ZBP1|RSAD2|TRIM69,-4.3,0
1,-6.7,C0024266,M1,1,0,DisGeNET,35,Lymphocytic Choriomeningitis,,-6.7,5.7,7.4,28160,147,472,14,3,0.78,2207|2475|2896|3105|3660|3665|5696|6772|6773|7305|10263|10379|11274|22914,FCER1G|MTOR|GRN|HLA-A|IRF2|IRF7|PSMB8|STAT1|STAT2|TYROBP|CDK2AP2|IRF9|USP18|KLRK1,-4,0
1,-6.4,C0151449,M1,1,0,DisGeNET,35,Primary Sjögren's syndrome,,-6.4,3.8,6.6,28160,312,472,20,4.2,0.93,567|684|834|1191|1471|2896|3105|3399|3669|3820|4049|4050|5698|6737|6772|10964|11277|22914|23586|259197,B2M|BST2|CASP1|CLU|CST3|GRN|HLA-A|ID3|ISG20|KLRB1|LTA|LTB|PSMB9|TRIM21|STAT1|IFI44L|TREX1|KLRK1|DDX58|NCR3,-3.7,0
1,-6.1,C1096184,M1,1,0,DisGeNET,35,West Nile viral infection,,-6.1,5.1,6.9,28160,164,472,14,3,0.78,28|3105|3433|3665|3812|4061|4599|4938|6772|10410|23586|27074|81030|91543,ABO|HLA-A|IFIT2|IRF7|KIR3DL2|LY6E|MX1|OAS1|STAT1|IFITM3|DDX58|LAMP3|ZBP1|RSAD2,-3.4,0
1,-6,C0221056,M1,1,0,DisGeNET,35,Adult type dermatomyositis,,-6,4.4,6.5,28160,218,472,16,3.4,0.83,834|1514|2537|3105|3669|4599|5578|6282|6737|6772|8742|9636|11274|23583|23586|51191,CASP1|CTSL|IFI6|HLA-A|ISG20|MX1|PRKCA|S100A11|TRIM21|STAT1|TNFSF12|ISG15|USP18|SMUG1|DDX58|HERC5,-3.4,0
1,-5.9,C0024131,M1,1,0,DisGeNET,35,Lupus Vulgaris,,-5.9,2.9,5.9,28160,526,472,26,5.5,1.1,684|834|1390|2081|2207|2475|2537|2896|3151|3428|3665|3669|3812|3965|4061|5578|6737|6772|8638|8742|11277|22914|23569|51251|51744|57661,BST2|CASP1|CREM|ERN1|FCER1G|MTOR|IFI6|GRN|HMGN2|IFI16|IRF7|ISG20|KIR3DL2|LGALS9|LY6E|PRKCA|TRIM21|STAT1|OASL|TNFSF12|TREX1|KLRK1|PADI4|NT5C3A|CD244|PHRF1,-3.3,0
1,-5.6,C0011633,M1,1,0,DisGeNET,35,Dermatomyositis,,-5.6,4.1,6.2,28160,235,472,16,3.4,0.83,834|1514|2537|3105|3669|4599|5578|6282|6737|6772|8742|9636|11274|23583|23586|51191,CASP1|CTSL|IFI6|HLA-A|ISG20|MX1|PRKCA|S100A11|TRIM21|STAT1|TNFSF12|ISG15|USP18|SMUG1|DDX58|HERC5,-2.9,0
1,-5.6,C0153014,M1,1,0,DisGeNET,35,Non-arthropod borne lymphocytic choriomeningitis,,-5.6,5.4,6.6,28160,133,472,12,2.5,0.72,2207|2475|2896|3105|3665|5696|6772|6773|7305|10263|10379|11274,FCER1G|MTOR|GRN|HLA-A|IRF7|PSMB8|STAT1|STAT2|TYROBP|CDK2AP2|IRF9|USP18,-2.9,0
1,-5.6,C0024138,M1,1,0,DisGeNET,35,"Lupus Erythematosus, Discoid",,-5.6,2.8,5.6,28160,552,472,26,5.5,1.1,684|834|1390|2081|2207|2475|2537|2896|3151|3428|3665|3669|3812|3965|4061|5578|6737|6772|8638|8742|11277|22914|23569|51251|51744|57661,BST2|CASP1|CREM|ERN1|FCER1G|MTOR|IFI6|GRN|HMGN2|IFI16|IRF7|ISG20|KIR3DL2|LGALS9|LY6E|PRKCA|TRIM21|STAT1|OASL|TNFSF12|TREX1|KLRK1|PADI4|NT5C3A|CD244|PHRF1,-2.9,0
1,-5.5,C0409974,M1,1,0,DisGeNET,35,Lupus Erythematosus,,-5.5,2.8,5.5,28160,558,472,26,5.5,1.1,684|834|1390|2081|2207|2475|2537|2896|3151|3428|3665|3669|3812|3965|4061|5578|6737|6772|8638|8742|11277|22914|23569|51251|51744|57661,BST2|CASP1|CREM|ERN1|FCER1G|MTOR|IFI6|GRN|HMGN2|IFI16|IRF7|ISG20|KIR3DL2|LGALS9|LY6E|PRKCA|TRIM21|STAT1|OASL|TNFSF12|TREX1|KLRK1|PADI4|NT5C3A|CD244|PHRF1,-2.9,0
1,-5.3,C0011615,M1,1,0,DisGeNET,35,"Dermatitis, Atopic",,-5.3,2.5,5.3,28160,751,472,31,6.6,1.1,28|360|597|834|966|973|1235|1293|1514|2207|2475|3512|3660|3669|4049|4050|4939|5473|5599|5729|6282|6772|8644|8740|8742|8784|8875|10581|51131|64167|79180,ABO|AQP3|BCL2A1|CASP1|CD59|CD79A|CCR6|COL6A3|CTSL|FCER1G|MTOR|JCHAIN|IRF2|ISG20|LTA|LTB|OAS2|PPBP|MAPK8|PTGDR|S100A11|STAT1|AKR1C3|TNFSF14|TNFSF12|TNFRSF18|VNN2|IFITM2|PHF11|ERAP2|EFHD2,-2.7,0
1,-5.2,C0278764,M1,1,0,DisGeNET,35,Adult Burkitt Lymphoma,,-5.2,2.9,5.4,28160,475,472,23,4.9,0.99,567|597|966|973|1163|1471|2081|3105|3399|3669|3965|5578|5696|5996|6303|6502|8543|8743|22914|23583|28526|28985|29843,B2M|BCL2A1|CD59|CD79A|CKS1B|CST3|ERN1|HLA-A|ID3|ISG20|LGALS9|PRKCA|PSMB8|RGS1|SAT1|SKP2|LMO4|TNFSF10|KLRK1|SMUG1|TRDC|MCTS1|SENP1,-2.6,0
1,-5.2,C3860213,M1,1,0,DisGeNET,35,Autoinflammatory disorder,,-5.2,8,7,28160,60,472,8,1.7,0.59,834|3820|5696|5782|6772|10535|11274|11277,CASP1|KLRB1|PSMB8|PTPN12|STAT1|RNASEH2A|USP18|TREX1,-2.6,0
1,-5.2,C0278879,M1,1,0,DisGeNET,35,Childhood Burkitt Lymphoma,,-5.2,2.9,5.4,28160,477,472,23,4.9,0.99,567|597|966|973|1163|1471|2081|3105|3399|3669|3965|5578|5696|5996|6303|6502|8543|8743|22914|23583|28526|28985|29843,B2M|BCL2A1|CD59|CD79A|CKS1B|CST3|ERN1|HLA-A|ID3|ISG20|LGALS9|PRKCA|PSMB8|RGS1|SAT1|SKP2|LMO4|TNFSF10|KLRK1|SMUG1|TRDC|MCTS1|SENP1,-2.6,0
1,-5.2,C0043124,M1,1,0,DisGeNET,35,West Nile Fever,,-5.2,6.8,6.7,28160,79,472,9,1.9,0.63,834|3105|3433|4938|6772|23586|27074|79132|81030,CASP1|HLA-A|IFIT2|OAS1|STAT1|DDX58|LAMP3|DHX58|ZBP1,-2.6,0
1,-5.1,C0162871,M1,1,0,DisGeNET,35,"Aortic Aneurysm, Abdominal",,-5.1,2.6,5.3,28160,586,472,26,5.5,1.1,28|241|834|966|1235|1471|1514|2475|3105|3384|3514|3669|4050|4236|5564|5599|5696|6772|7305|8740|10516|23569|23583|23586|28985|286053,ABO|ALOX5AP|CASP1|CD59|CCR6|CST3|CTSL|MTOR|HLA-A|ICAM2|IGKC|ISG20|LTB|MFAP1|PRKAB1|MAPK8|PSMB8|STAT1|TYROBP|TNFSF14|FBLN5|PADI4|SMUG1|DDX58|MCTS1|NSMCE2,-2.5,0
1,-5,C0006413,M1,1,0,DisGeNET,35,Burkitt Lymphoma,,-5,2.7,5.2,28160,556,472,25,5.3,1,567|597|966|973|1163|1471|2081|3105|3399|3669|3965|5578|5696|5996|6303|6502|8543|8743|11201|22914|23583|28526|28985|29843|257144,B2M|BCL2A1|CD59|CD79A|CKS1B|CST3|ERN1|HLA-A|ID3|ISG20|LGALS9|PRKCA|PSMB8|RGS1|SAT1|SKP2|LMO4|TNFSF10|POLI|KLRK1|SMUG1|TRDC|MCTS1|SENP1|GCSAM,-2.4,0
1,-5,C3714514,M1,1,0,DisGeNET,35,Infection,,-5,2.8,5.2,28160,491,472,23,4.9,0.99,597|834|966|3105|3315|3428|3433|3434|3665|4049|4090|4599|4938|5578|5610|5696|6772|8743|10219|10346|22914|23586|54809,BCL2A1|CASP1|CD59|HLA-A|HSPB1|IFI16|IFIT2|IFIT1|IRF7|LTA|SMAD5|MX1|OAS1|PRKCA|EIF2AK2|PSMB8|STAT1|TNFSF10|KLRG1|TRIM22|KLRK1|DDX58|SAMD9,-2.4,0
1,-4.9,C0010823,M1,1,0,DisGeNET,35,Cytomegalovirus Infections,,-4.9,2.8,5.2,28160,462,472,22,4.7,0.97,28|567|834|2475|3105|3428|3434|3820|3965|4085|4236|5610|6772|6773|9636|10219|10578|22914|51744|91543|131450|257101,ABO|B2M|CASP1|MTOR|HLA-A|IFI16|IFIT1|KLRB1|LGALS9|MAD2L1|MFAP1|EIF2AK2|STAT1|STAT2|ISG15|KLRG1|GNLY|KLRK1|CD244|RSAD2|CD200R1|ZNF683,-2.3,0
1,-4.8,C0524910,M1,1,0,DisGeNET,35,"Hepatitis C, Chronic",,-4.8,2.9,5.2,28160,430,472,21,4.4,0.95,1471|2475|3105|3430|3660|3665|3669|3965|4049|4599|4938|4939|5610|5696|6772|8740|9636|10346|22914|23586|91543,CST3|MTOR|HLA-A|IFI35|IRF2|IRF7|ISG20|LGALS9|LTA|MX1|OAS1|OAS2|EIF2AK2|PSMB8|STAT1|TNFSF14|ISG15|TRIM22|KLRK1|DDX58|RSAD2,-2.3,0
1,-4.8,C4732796,M1,1,0,DisGeNET,35,Apical hypertrophic cardiomyopathy,,-4.8,24,9.4,28160,10,472,4,0.85,0.42,3105|4509|7168|23583,HLA-A|ATP8|TPM1|SMUG1,-2.3,0
1,-4.7,C0035235,M1,1,0,DisGeNET,35,Respiratory Syncytial Virus Infections,,-4.7,3.7,5.5,28160,244,472,15,3.2,0.81,567|834|2475|3433|5578|5599|5610|6772|8519|9636|22914|23586|27074|140691|147525,B2M|CASP1|MTOR|IFIT2|PRKCA|MAPK8|EIF2AK2|STAT1|IFITM1|ISG15|KLRK1|DDX58|LAMP3|TRIM69|LINC00526,-2.2,0
1,-4.7,C0151517,M1,1,0,DisGeNET,35,Complete atrioventricular block,,-4.7,3,5.2,28160,403,472,20,4.2,0.93,834|1471|3105|3428|3665|3669|3812|3965|4509|5698|6737|6772|7518|8743|10219|11274|22914|23586|51744|140691,CASP1|CST3|HLA-A|IFI16|IRF7|ISG20|KIR3DL2|LGALS9|ATP8|PSMB9|TRIM21|STAT1|XRCC4|TNFSF10|KLRG1|USP18|KLRK1|DDX58|CD244|TRIM69,-2.2,0
