_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-7.5,M30019,M1,1,0,Transcription Factor Targets,16,HSD17B8 TARGET GENES,,-7.5,7.1,8.4,28160,649,79,13,16,4.2,672|890|1870|4298|8340|9187|10024|29128|55388|57082|64151|79801|220134,BRCA1|CCNA2|E2F2|MLLT1|H2BC13|SLC24A1|TROAP|UHRF1|MCM10|KNL1|NCAPG|SHCBP1|SKA1,-3.3,0
1,-4.1,M30289,M1,1,0,Transcription Factor Targets,16,ZNF26 TARGET GENES,,-4.1,37,10,28160,29,79,3,3.8,2.2,1184|1870|29128,CLCN5|E2F2|UHRF1,-0.32,0
1,-3.4,M18044,M1,1,0,Transcription Factor Targets,16,AAGWWRNYGGC UNKNOWN,,-3.4,12,6.2,28160,123,79,4,5.1,2.5,22911|57082|79147|404734,WDR47|KNL1|FKRP|ANKHD1-EIF4EBP3,-0.12,0
1,-3.2,M5000,M1,1,0,Transcription Factor Targets,16,E2F1 Q4,,-3.2,7.2,5.2,28160,249,79,5,6.3,2.7,3672|5566|10612|84937|150763,ITGA1|PRKACA|TRIM3|ZNRF1|GPAT2,-0.0029,0
1,-3.1,M9024,M1,1,0,Transcription Factor Targets,16,KRCTCNNNNMANAGC UNKNOWN,,-3.1,16,6.6,28160,66,79,3,3.8,2.2,3009|8340|8358,H1-5|H2BC13|H3C2,-0.0029,0
1,-2.9,M30120,M1,1,0,Transcription Factor Targets,16,PHF21A TARGET GENES,,-2.9,6.3,4.8,28160,281,79,5,6.3,2.7,11078|27033|29128|64398|89958,TRIOBP|ZBTB32|UHRF1|PALS1|SAPCD2,0,0
1,-2.6,M12349,M1,1,0,Transcription Factor Targets,16,YGACNNYACAR UNKNOWN,,-2.6,11,5.2,28160,99,79,3,3.8,2.2,1462|10743|119391,VCAN|RAI1|GSTO2,0,0
1,-2.4,M11607,M1,1,0,Transcription Factor Targets,16,AAAYRNCTG UNKNOWN,,-2.4,4.8,3.9,28160,375,79,5,6.3,2.7,1912|4669|7227|79147|144097,PHC2|NAGLU|TRPS1|FKRP|SPINDOC,0,0
1,-2.3,M13773,M1,1,0,Transcription Factor Targets,16,ARGGGTTAA UNKNOWN,,-2.3,8.8,4.6,28160,122,79,3,3.8,2.2,1951|7227|84937,CELSR3|TRPS1|ZNRF1,0,0
1,-2.3,M14066,M1,1,0,Transcription Factor Targets,16,IRF Q6,,-2.3,5.8,4,28160,244,79,4,5.1,2.5,5566|27033|64127|161882,PRKACA|ZBTB32|NOD2|ZFPM1,0,0
1,-2.3,M6052,M1,1,0,Transcription Factor Targets,16,YCATTAA UNKNOWN,,-2.3,3.8,3.5,28160,567,79,6,7.6,3,7227|10389|22911|64218|64398|79801,TRPS1|SCML2|WDR47|SEMA4A|PALS1|SHCBP1,0,0
1,-2.3,M5954,M1,1,0,Transcription Factor Targets,16,NFY C,,-2.3,5.7,4,28160,250,79,4,5.1,2.5,1951|7804|29128|80818,CELSR3|LRP8|UHRF1|ZNF436,0,0
1,-2.3,M16396,M1,1,0,Transcription Factor Targets,16,AP2GAMMA 01,,-2.3,5.7,3.9,28160,252,79,4,5.1,2.5,1912|7804|10389|79147,PHC2|LRP8|SCML2|FKRP,0,0
1,-2.2,M5067,M1,1,0,Transcription Factor Targets,16,E47 01,,-2.2,5.6,3.9,28160,255,79,4,5.1,2.5,3672|6261|25956|124359,ITGA1|RYR1|SEC31B|CDYL2,0,0
1,-2.2,M3147,M1,1,0,Transcription Factor Targets,16,PAX4 03,,-2.2,5.6,3.9,28160,256,79,4,5.1,2.5,1462|27033|80818|161882,VCAN|ZBTB32|ZNF436|ZFPM1,0,0
1,-2.2,M15966,M1,1,0,Transcription Factor Targets,16,TTTNNANAGCYR UNKNOWN,,-2.2,8,4.3,28160,133,79,3,3.8,2.2,3009|8340|8358,H1-5|H2BC13|H3C2,0,0
1,-2.2,M2409,M1,1,0,Transcription Factor Targets,16,NFY Q6 01,,-2.2,5.4,3.8,28160,265,79,4,5.1,2.5,1951|5566|7804|80818,CELSR3|PRKACA|LRP8|ZNF436,0,0
1,-2.2,M6422,M1,1,0,Transcription Factor Targets,16,TTAYRTAA E4BP4 01,,-2.2,5.3,3.8,28160,268,79,4,5.1,2.5,3009|22911|64398|79147,H1-5|WDR47|PALS1|FKRP,0,0
1,-2.2,M1532,M1,1,0,Transcription Factor Targets,16,EGR1 01,,-2.2,5.3,3.8,28160,269,79,4,5.1,2.5,1958|5566|79085|161882,EGR1|PRKACA|SLC25A23|ZFPM1,0,0
1,-2.1,M9612,M1,1,0,Transcription Factor Targets,16,OCT1 01,,-2.1,5.3,3.7,28160,271,79,4,5.1,2.5,1912|7227|9187|27033,PHC2|TRPS1|SLC24A1|ZBTB32,0,0
1,-2.1,M30373,M1,1,0,Transcription Factor Targets,16,ZNF667 TARGET GENES,,-2.1,7.4,4.1,28160,145,79,3,3.8,2.2,9187|55703|145837,SLC24A1|POLR3B|DRAIC,0,0
1,-2.1,M5959,M1,1,0,Transcription Factor Targets,16,IK1 01,,-2.1,5.1,3.6,28160,281,79,4,5.1,2.5,672|5566|55703|84937,BRCA1|PRKACA|POLR3B|ZNRF1,0,0
1,-2.1,M30308,M1,1,0,Transcription Factor Targets,16,ZNF362 TARGET GENES,,-2.1,3.4,3.2,28160,625,79,6,7.6,3,1870|3306|4294|6929|79147|89958,E2F2|HSPA2|MAP3K10|TCF3|FKRP|SAPCD2,0,0
1,-2.1,M15101,M1,1,0,Transcription Factor Targets,16,RFX1 02,,-2.1,5,3.6,28160,286,79,4,5.1,2.5,5566|7227|22911|79147,PRKACA|TRPS1|WDR47|FKRP,0,0
