_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-4,C0574960,M1,1,0,DisGeNET,35,Sacroiliitis,,-4,32,9.6,28160,33,79,3,3.8,2.2,1462|6261|64127,VCAN|RYR1|NOD2,-0.31,0
1,-3.8,C1531647,M1,1,0,DisGeNET,35,Cerebral ventriculomegaly,,-3.8,6.1,5.5,28160,410,79,7,8.9,3.2,672|7227|10743|51750|57082|79147|80311,BRCA1|TRPS1|RAI1|RTEL1|KNL1|FKRP|KLHL15,-0.31,0
1,-3.8,C0007642,M1,1,0,DisGeNET,35,Cellulitis,,-3.8,28,8.9,28160,38,79,3,3.8,2.2,3832|4688|6929,KIF11|NCF2|TCF3,-0.31,0
1,-3.8,C0876973,M1,1,0,DisGeNET,35,Infectious Lung Disorder,,-3.8,9.6,6.2,28160,185,79,5,6.3,2.7,1462|1958|3502|4688|64127,VCAN|EGR1|IGHG3|NCF2|NOD2,-0.31,0
1,-3.7,C3665347,M1,1,0,DisGeNET,35,Visual Impairment,,-3.7,5.9,5.4,28160,422,79,7,8.9,3.2,672|1462|3832|25974|64127|64218|79147,BRCA1|VCAN|KIF11|MMACHC|NOD2|SEMA4A|FKRP,-0.31,0
1,-3.7,C3278923,M1,1,0,DisGeNET,35,Dilated ventricles (finding),,-3.7,5.8,5.3,28160,427,79,7,8.9,3.2,672|7227|10743|51750|57082|79147|80311,BRCA1|TRPS1|RAI1|RTEL1|KNL1|FKRP|KLHL15,-0.31,0
1,-3.2,C0266589,M1,1,0,DisGeNET,35,Congenital ear anomaly NOS (disorder),,-3.2,10,5.9,28160,137,79,4,5.1,2.5,672|6929|10743|64127,BRCA1|TCF3|RAI1|NOD2,-0.0029,0
1,-3.2,C0025363,M1,1,0,DisGeNET,35,"Mental Retardation, Psychosocial",,-3.2,10,5.7,28160,142,79,4,5.1,2.5,890|4669|10743|55703,CCNA2|NAGLU|RAI1|POLR3B,-0.0029,0
1,-3.1,C0023485,M1,1,0,DisGeNET,35,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,,-3.1,9.8,5.7,28160,145,79,4,5.1,2.5,6929|29128|51750|119391,TCF3|UHRF1|RTEL1|GSTO2,-0.0029,0
1,-3.1,C0035305,M1,1,0,DisGeNET,35,Retinal Detachment,,-3.1,9.6,5.6,28160,148,79,4,5.1,2.5,3832|10743|28231|79147,KIF11|RAI1|SLCO4A1|FKRP,-0.0029,0
1,-3.1,C0917816,M1,1,0,DisGeNET,35,Mental deficiency,,-3.1,9.6,5.6,28160,148,79,4,5.1,2.5,890|4669|10743|55703,CCNA2|NAGLU|RAI1|POLR3B,-0.0029,0
1,-3.1,C0015625,M1,1,0,DisGeNET,35,Fanconi Anemia,,-3.1,5.4,4.7,28160,393,79,6,7.6,3,672|1184|1958|27033|29128|55388,BRCA1|CLCN5|EGR1|ZBTB32|UHRF1|MCM10,-0.0029,0
1,-3.1,C0456909,M1,1,0,DisGeNET,35,Blindness,,-3.1,5.4,4.7,28160,393,79,6,7.6,3,672|3832|9187|29128|64218|79147,BRCA1|KIF11|SLC24A1|UHRF1|SEMA4A|FKRP,-0.0029,0
1,-3.1,C0037299,M1,1,0,DisGeNET,35,Skin Ulcer,,-3.1,9.4,5.5,28160,151,79,4,5.1,2.5,3832|4688|51750|64127,KIF11|NCF2|RTEL1|NOD2,-0.0029,0
1,-3,C1855285,M1,1,0,DisGeNET,35,Protruding ear,,-3,9.4,5.5,28160,152,79,4,5.1,2.5,3832|6261|7227|79147,KIF11|RYR1|TRPS1|FKRP,-0.0029,0
1,-3,C0036202,M1,1,0,DisGeNET,35,Sarcoidosis,,-3,5.2,4.5,28160,413,79,6,7.6,3,1958|3500|57082|64127|64218|220213,EGR1|IGHG1|KNL1|NOD2|SEMA4A|OTUD1,0,0
1,-3,C0020796,M1,1,0,DisGeNET,35,Profound Mental Retardation,,-3,8.9,5.3,28160,160,79,4,5.1,2.5,890|4669|10743|55703,CCNA2|NAGLU|RAI1|POLR3B,0,0
