_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-9.1,COVID054,M1,1,0,COVID,200,RNA_Xiong_PBMC_Up,,-9.1,13,11,28160,300,79,11,14,3.9,890|3500|3502|3503|3832|10024|28231|57082|64151|79801|220134,CCNA2|IGHG1|IGHG3|IGHG4|KIF11|TROAP|SLCO4A1|KNL1|NCAPG|SHCBP1|SKA1,-4.6,0
1,-4.5,COVID335,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C1A-mild_Up,,-4.5,23,9.1,28160,63,79,4,5.1,2.5,1462|3500|3502|3503,VCAN|IGHG1|IGHG3|IGHG4,-0.49,0
1,-4.4,COVID327,M1,1,0,COVID,200,RNA_Wilk_CD4+T-cells_patient-C4_Up,,-4.4,45,11,28160,24,79,3,3.8,2.2,1462|3500|3503,VCAN|IGHG1|IGHG4,-0.48,0
1,-3.7,COVID005,M1,1,0,COVID,200,RNA_Appelberg_Huh-7_72h_Down,,-3.7,7.1,5.7,28160,300,79,6,7.6,3,10743|23513|29128|89958|144097|161882,RAI1|SCRIB|UHRF1|SAPCD2|SPINDOC|ZFPM1,-0.31,0
1,-3.7,COVID337,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C1B-severe_Up,,-3.7,14,6.9,28160,104,79,4,5.1,2.5,1462|3500|3502|3503,VCAN|IGHG1|IGHG3|IGHG4,-0.31,0
1,-3.5,COVID345,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C5_Up,,-3.5,12,6.5,28160,116,79,4,5.1,2.5,1462|3500|3502|3503,VCAN|IGHG1|IGHG3|IGHG4,-0.16,0
1,-3.4,COVID343,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C4_Up,,-3.4,12,6.3,28160,121,79,4,5.1,2.5,1462|3500|3502|3503,VCAN|IGHG1|IGHG3|IGHG4,-0.12,0
1,-2.9,COVID023,M1,1,0,COVID,200,RNA_Keller_B-cells-Infected_CD21pos_Down,,-2.9,6.4,4.8,28160,278,79,5,6.3,2.7,3500|3502|6261|7804|57082,IGHG1|IGHG3|RYR1|LRP8|KNL1,0,0
1,-2.9,COVID252,M1,1,0,COVID,200,RNA_Wilk_CD14+Monocytes_patient-C4_Up,,-2.9,14,6,28160,78,79,3,3.8,2.2,1462|3500|3503,VCAN|IGHG1|IGHG4,0,0
1,-2.8,COVID341,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C3_Up,,-2.8,13,5.8,28160,82,79,3,3.8,2.2,3500|3502|3503,IGHG1|IGHG3|IGHG4,0,0
1,-2.2,COVID022,M1,1,0,COVID,200,RNA_Keller_B-cells-CD21pos_infection_Up,,-2.2,5.3,3.8,28160,269,79,4,5.1,2.5,3502|6261|57082|64127,IGHG3|RYR1|KNL1|NOD2,0,0
