_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-9.4,C2363741,M1,1,0,DisGeNET,35,HIV-1 infection,,-9.4,5.1,8.7,28160,695,174,22,13,2.5,684|958|2064|2669|3490|3600|3811|3820|4061|5359|6285|6375|9636|11274|11314|22914|27036|51744|53840|80316|91543|729533,BST2|CD40|ERBB2|GEM|IGFBP7|IL15|KIR3DL1|KLRB1|LY6E|PLSCR1|S100B|XCL1|ISG15|USP18|CD300A|KLRK1|SIGLEC7|CD244|TRIM34|PPP1R2C|RSAD2|FAM72A,-6.4,0
1,-6.7,C0010823,M1,1,0,DisGeNET,35,Cytomegalovirus Infections,,-6.7,5.3,7.3,28160,462,174,15,8.6,2.1,958|2669|3434|3600|3811|3820|3822|6850|9636|11314|22914|51744|59352|91543|257101,CD40|GEM|IFIT1|IL15|KIR3DL1|KLRB1|KLRC2|SYK|ISG15|CD300A|KLRK1|CD244|LGR6|RSAD2|ZNF683,-3.8,0
1,-6.3,C1522378,M1,1,0,DisGeNET,35,"Leukemia, Large Granular Lymphocytic",,-6.3,15,9.4,28160,78,174,7,4,1.5,2669|3600|3811|3820|7305|22914|27036,GEM|IL15|KIR3DL1|KLRB1|TYROBP|KLRK1|SIGLEC7,-3.4,0
1,-5.8,C0151517,M1,1,0,DisGeNET,35,Complete atrioventricular block,,-5.8,5.2,6.7,28160,403,174,13,7.5,2,958|1471|2669|3490|3600|3811|3822|4509|10875|11274|22914|51744|80316,CD40|CST3|GEM|IGFBP7|IL15|KIR3DL1|KLRC2|ATP8|FGL2|USP18|KLRK1|CD244|PPP1R2C,-3,0
1,-5.6,C3714514,M1,1,0,DisGeNET,35,Infection,,-5.6,4.6,6.4,28160,491,174,14,8,2.1,857|958|3433|3434|3600|3811|4599|4938|6285|6850|22914|27036|54809|282618,CAV1|CD40|IFIT2|IFIT1|IL15|KIR3DL1|MX1|OAS1|S100B|SYK|KLRK1|SIGLEC7|SAMD9|IFNL1,-2.8,0
1,-5.3,C0024131,M1,1,0,DisGeNET,35,Lupus Vulgaris,,-5.3,4.3,6,28160,526,174,14,8,2.1,684|958|2064|2207|2537|2669|3600|3811|4061|6285|6850|8742|22914|51744,BST2|CD40|ERBB2|FCER1G|IFI6|GEM|IL15|KIR3DL1|LY6E|S100B|SYK|TNFSF12|KLRK1|CD244,-2.5,0
1,-5,C0024138,M1,1,0,DisGeNET,35,"Lupus Erythematosus, Discoid",,-5,4.1,5.8,28160,552,174,14,8,2.1,684|958|2064|2207|2537|2669|3600|3811|4061|6285|6850|8742|22914|51744,BST2|CD40|ERBB2|FCER1G|IFI6|GEM|IL15|KIR3DL1|LY6E|S100B|SYK|TNFSF12|KLRK1|CD244,-2.2,0
1,-5,C0409974,M1,1,0,DisGeNET,35,Lupus Erythematosus,,-5,4.1,5.8,28160,558,174,14,8,2.1,684|958|2064|2207|2537|2669|3600|3811|4061|6285|6850|8742|22914|51744,BST2|CD40|ERBB2|FCER1G|IFI6|GEM|IL15|KIR3DL1|LY6E|S100B|SYK|TNFSF12|KLRK1|CD244,-2.2,0
1,-4.9,C2062441,M1,1,0,DisGeNET,35,Influenza A,,-4.9,4,5.7,28160,562,174,14,8,2.1,684|857|958|2064|3434|3600|3822|4599|5359|6375|9636|79132|91543|282618,BST2|CAV1|CD40|ERBB2|IFIT1|IL15|KLRC2|MX1|PLSCR1|XCL1|ISG15|DHX58|RSAD2|IFNL1,-2.2,0
1,-4.8,C0343641,M1,1,0,DisGeNET,35,Human papilloma virus infection,,-4.8,4.5,5.8,28160,428,174,12,6.9,1.9,857|958|968|2064|2669|3212|3811|3822|4502|6285|6850|9636,CAV1|CD40|CD68|ERBB2|GEM|HOXB2|KIR3DL1|KLRC2|MT2A|S100B|SYK|ISG15,-2.1,0
1,-4.8,C0011311,M1,1,0,DisGeNET,35,Dengue Fever,,-4.8,4.9,5.9,28160,360,174,11,6.3,1.8,684|2064|2537|2669|3811|4938|4940|6850|9486|91543|282618,BST2|ERBB2|IFI6|GEM|KIR3DL1|OAS1|OAS3|SYK|CHST10|RSAD2|IFNL1,-2.1,0
1,-4.8,C0524910,M1,1,0,DisGeNET,35,"Hepatitis C, Chronic",,-4.8,4.5,5.8,28160,430,174,12,6.9,1.9,968|1471|2669|3430|3600|3811|4599|4938|9636|22914|91543|282618,CD68|CST3|GEM|IFI35|IL15|KIR3DL1|MX1|OAS1|ISG15|KLRK1|RSAD2|IFNL1,-2.1,0
1,-4.7,C0867389,M1,1,0,DisGeNET,35,Chronic graft-versus-host disease,,-4.7,6,6.2,28160,241,174,9,5.2,1.7,857|2669|3434|3437|3811|3822|6850|22914|80316,CAV1|GEM|IFIT1|IFIT3|KIR3DL1|KLRC2|SYK|KLRK1|PPP1R2C,-2,0
1,-4.7,C1141957,M1,1,0,DisGeNET,35,HIV disease progression,,-4.7,15,8.1,28160,54,174,5,2.9,1.3,684|2669|3811|3822|6285,BST2|GEM|KIR3DL1|KLRC2|S100B,-2,0
1,-4.6,C0021053,M1,1,0,DisGeNET,35,Immune System Diseases,,-4.6,4.3,5.6,28160,451,174,12,6.9,1.9,958|1471|2669|3600|3811|3820|6285|6850|7305|8013|22914|59352,CD40|CST3|GEM|IL15|KIR3DL1|KLRB1|S100B|SYK|TYROBP|NR4A3|KLRK1|LGR6,-1.9,0
1,-4.5,C4086152,M1,1,0,DisGeNET,35,Childhood Astrocytoma,,-4.5,3.7,5.3,28160,615,174,14,8,2.1,684|857|901|958|1471|2151|2669|3430|3433|3434|6285|8644|23209|80316,BST2|CAV1|CCNG2|CD40|CST3|F2RL2|GEM|IFI35|IFIT2|IFIT1|S100B|AKR1C3|MLC1|PPP1R2C,-1.8,0
1,-4.4,C0375023,M1,1,0,DisGeNET,35,Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,,-4.4,4.2,5.4,28160,467,174,12,6.9,1.9,684|857|958|3434|3600|3820|3822|9636|22914|79132|91543|282618,BST2|CAV1|CD40|IFIT1|IL15|KLRB1|KLRC2|ISG15|KLRK1|DHX58|RSAD2|IFNL1,-1.8,0
1,-4.3,C0677607,M1,1,0,DisGeNET,35,Hashimoto Disease,,-4.3,4.8,5.6,28160,335,174,10,5.7,1.8,857|958|968|2064|2669|3600|3811|6285|81622|282618,CAV1|CD40|CD68|ERBB2|GEM|IL15|KIR3DL1|S100B|UNC93B1|IFNL1,-1.7,0
1,-4.3,C0948192,M1,1,0,DisGeNET,35,Primary infection NOS,,-4.3,12,7.3,28160,65,174,5,2.9,1.3,958|2669|3600|3811|729533,CD40|GEM|IL15|KIR3DL1|FAM72A,-1.6,0
1,-4.2,C0221056,M1,1,0,DisGeNET,35,Adult type dermatomyositis,,-4.2,5.9,5.8,28160,218,174,8,4.6,1.6,958|2537|3600|4599|6285|8742|9636|11274,CD40|IFI6|IL15|MX1|S100B|TNFSF12|ISG15|USP18,-1.5,0
1,-4.1,C0024143,M1,1,0,DisGeNET,35,Lupus Nephritis,,-4.1,3.9,5.1,28160,503,174,12,6.9,1.9,958|968|1471|2064|3430|4061|4502|4599|6285|6850|7305|8742,CD40|CD68|CST3|ERBB2|IFI35|LY6E|MT2A|MX1|S100B|SYK|TYROBP|TNFSF12,-1.5,0
1,-4.1,C1096184,M1,1,0,DisGeNET,35,West Nile viral infection,,-4.1,6.9,6,28160,164,174,7,4,1.5,3433|4061|4599|4938|8013|91543|282618,IFIT2|LY6E|MX1|OAS1|NR4A3|RSAD2|IFNL1,-1.5,0
1,-4.1,C0085293,M1,1,0,DisGeNET,35,Hepatitis E,,-4.1,11,6.9,28160,72,174,5,2.9,1.3,684|3434|8013|9636|282618,BST2|IFIT1|NR4A3|ISG15|IFNL1,-1.4,0
1,-4.1,C0035222,M1,1,0,DisGeNET,35,"Respiratory Distress Syndrome, Adult",,-4.1,4.1,5.1,28160,434,174,11,6.3,1.8,857|958|968|1471|3434|4061|4502|4940|9636|10964|84818,CAV1|CD40|CD68|CST3|IFIT1|LY6E|MT2A|OAS3|ISG15|IFI44L|IL17RC,-1.4,0
1,-4,C0027873,M1,1,0,DisGeNET,35,Neuromyelitis Optica,,-4,6.6,5.8,28160,171,174,7,4,1.5,958|968|1471|3600|4940|6285|59352,CD40|CD68|CST3|IL15|OAS3|S100B|LGR6,-1.4,0
1,-4,C0152517,M1,1,0,DisGeNET,35,Viral gastroenteritis,,-4,32,9.6,28160,15,174,3,1.7,0.99,2151|4938|9636,F2RL2|OAS1|ISG15,-1.4,0
1,-3.9,C0011633,M1,1,0,DisGeNET,35,Dermatomyositis,,-3.9,5.5,5.5,28160,235,174,8,4.6,1.6,958|2537|3600|4599|6285|8742|9636|11274,CD40|IFI6|IL15|MX1|S100B|TNFSF12|ISG15|USP18,-1.3,0
1,-3.9,C0018133,M1,1,0,DisGeNET,35,Graft-vs-Host Disease,,-3.9,4,5,28160,447,174,11,6.3,1.8,857|958|2151|2669|3600|3811|3822|6850|22914|23209|80316,CAV1|CD40|F2RL2|GEM|IL15|KIR3DL1|KLRC2|SYK|KLRK1|MLC1|PPP1R2C,-1.3,0
